address,email,income,monthly_spending,name,phone_number,ssn
울산광역********,jeongsig*****************,3519764.434~3531324.239,329364.868~330470.948,최**,010-*********,45041*********
경상남도 ***********,lgim@j***********,55249285.056~55265096.836,9818464.626~9819600.659,이**,010-*********,56011*********
충청북도 ***********,hwanghay*****************,65387054.242~65395298.089,31214685.14~31229183.325,이**,010-*********,61111*********
경상남도 ***********,di@******,28545706.865~28555135.069,9839340.427~9854246.666,서**,010-*********,44021*********
충청북도 ***********,hanmye***********,73078931.452~73082400.894,361147.432~366758.968,김**,010-*********,95100*********
충청북도 ***********,yejinba**************,4910397.22~4924630.095,144797.11~146906.08,김**,010-*********,97051*********
제주특별자치**************,jihye**********,42613785.64~42634417.507,4380615.086~4386179.106,이**,010-*********,60102*********
서울특별시*********,gimjih***********,72542781.458~72554747.186,44290918.667~44314414.958,이**,010-*********,59090*********
대전광역********,yeji*********,26610329.624~26617510.649,9720002.517~9724347.226,김**,010-*********,68071*********
광주광역********,songgyeon*******************,37136170.313~37178954.132,21873285.446~21877948.491,박**,010-*********,75041*********
제주특별자치**************,minseogi****************,40647603.918~40656596.978,1083364.617~1086169.421,이**,010-*********,00033*********
경상남도 창**************,si@g*********,32556787.77~32565506.304,5086964.785~5087641.719,최**,010-*********,57112*********
충청남도 ***********,kgim@y*************,40552200.955~40563639.545,26922316.771~26939179.325,박**,010-*********,54021*********
경기도 연**********,baggye************,17512418.39~17522370.877,474670.171~475491.241,박**,010-*********,81062*********
광주광역*********,seoyeong****************,86190907.746~86199776.119,37581475.582~37607711.149,주**,010-*********,65051*********
경기도 가*********,jihug***********,33773521.932~33780508.882,13638531.531~13644917.096,최**,010-*********,96121*********
충청남도 ***********,coeji*********,44385937.35~44398842.919,985422.75~986595.091,이**,010-*********,97031*********
인천광역********,yeong**********,48012229.325~48024315.716,268259.654~268451.096,김**,010-*********,88031*********
광주광역********,haeungw**************,17698642.045~17707426.9,5960144.214~5961868.0,오**,010-*********,00052*********
경기도 평**********,gimyeon****************,77222179.574~77238161.734,12672075.386~12675735.542,유**,010-*********,98011*********
전라북도 ***********,xhan*******,93791758.954~93820663.09,5789355.492~5791514.826,이**,010-*********,55091*********
강원도 *******,ogsung**************,78731290.287~78748402.446,19043750.704~19069757.788,이**,010-*********,67123*********
대전광역*********,yeonghw****************,92557989.557~92578593.782,70847249.392~71720301.204,박**,010-*********,77040*********
울산광역********,hwanghye******************,88588314.542~88605760.602,25783497.536~25811258.562,김**,010-*********,53082*********
울산광역********,seoyeon****************,94367788.494~94383517.156,20922564.33~20928142.666,나**,010-*********,89100*********
강원도 영***********,can@*********,76140356.809~76161191.646,11634056.208~11652240.29,문**,010-*********,56121*********
서울특별시*********,yunseo*************,88871783.176~88905815.47,12983653.55~12989344.779,황**,010-*********,56022*********
충청북도 ***********,gyeongs**************,51017093.0~51032278.567,9127449.314~9132878.632,박**,010-*********,08120*********
인천광역********,gimeunse****************,77507077.126~77513545.831,1332628.464~1335039.163,송**,010-*********,04022*********
충청남도*******,hyeon**********,52040873.488~52056522.474,32052237.562~32088002.346,안**,010-*********,75120*********
울산광역********,gimye**********,34692376.047~34701673.532,8310572.638~8313815.168,박**,010-*********,10010*********
충청북도 ***********,jeong***********,88277507.334~88286298.726,17420430.217~17423033.608,이**,010-*********,02062*********
경상북도 ***********,pgim@***********,24648023.551~24698974.712,5069419.276~5071404.088,김**,010-*********,97042*********
경상남도 ***********,sunogi**************,54741795.263~54759196.784,7713325.492~7723489.336,류**,010-*********,86120*********
부산광역*********,jeongsig****************,39965734.169~39980986.861,10953525.074~10956315.318,류**,010-*********,96123*********
대구광역*********,seohy**********,25198143.051~25206798.24,969240.814~973389.754,최**,010-*********,77051*********
경상남도 ***********,vgim@**********,56184987.842~56191659.169,6793909.413~6808048.513,강**,010-*********,08122*********
대전광역*********,jihyeons****************,24773297.03~24819248.634,7231025.096~7238351.762,이**,010-*********,02031*********
부산광역********,ni@y*********,75630374.838~75665141.162,10854683.321~10855454.46,김**,010-*********,82042*********
울산광역********,eunju42**************,6280687.522~6302071.706,3362513.26~3363846.179,양**,010-*********,72051*********
충청북도 **********,dhan@j************,57868323.881~57874032.409,22070557.798~22077671.335,오**,010-*********,86063*********
대구광역*********,gimhyeo**************,98265519.913~98268717.808,6271472.063~6276905.837,강**,010-*********,76111*********
광주광역********,subini**************,3178650.055~3201796.693,422450.831~422942.551,오**,010-*********,94041*********
경기도 여**********,ryuminj**************,16627852.89~16661173.755,5671556.689~5672784.707,이**,010-*********,07120*********
서울특별시*********,baghyeon*****************,98737466.109~98748018.944,65867299.434~67068057.118,김**,010-*********,06112*********
충청북도 ***********,yeong***********,94423279.733~94438131.996,2095159.744~2098356.419,이**,010-*********,75091*********
대전광역********,yeongjab*****************,57913577.976~57940035.4,147287.611~148262.737,허**,010-*********,94050*********
인천광역*********,jiyeonba****************,29958757.568~29978661.646,8470584.645~8475786.518,한**,010-*********,50102*********
광주광역********,seoyeji***************,12092684.028~12120248.446,3391910.724~3394135.45,송**,010-*********,91122*********
대전광역*********,sonjeong****************,84783435.074~84804897.906,24706912.355~24740158.754,이**,010-*********,53012*********
대전광역********,yeongsug*****************,25173906.151~25198143.051,9405316.515~9411699.924,이**,010-*********,66102*********
충청북도 ***********,yuminse***************,71263299.499~71272163.432,47584142.4~47601530.996,류**,010-*********,89120*********
강원도 양**********,ieunjeo****************,13156136.905~13162064.254,866951.166~867259.497,송**,010-*********,72120*********
충청남도 ***********,jia24@**************,94264401.761~94269440.75,71720301.204~74321388.0,한**,010-*********,98080*********
대전광역********,ecoe@j*************,47723080.516~47737817.615,16997985.808~17009078.0,김**,010-*********,48092*********
경상북도 ***********,sangce*************,83936804.256~83943347.163,34134312.774~34145350.81,서**,010-*********,96022*********
경상남도 ***********,ijuwe*********,72073625.866~72090251.486,742872.44~745712.501,성**,010-*********,87093*********
강원도 원**********,seongho**************,17496134.627~17512418.39,2483829.445~2486014.346,박**,010-*********,10022*********
전라북도********,minji48***************,83493147.216~83541578.472,21354394.992~21377591.24,류**,010-*********,94062*********
서울특별*********,ri@j********,71803399.79~71829667.178,11927971.985~11934412.6,박**,010-*********,08022*********
제주특별자치*************,eunjugi**************,38125304.291~38133366.33,2362637.825~2365242.052,우**,010-*********,00050*********
경기도 *******,jeonmyeo******************,82723847.373~82741251.995,24287380.777~24355463.37,남**,010-*********,76060*********
부산광역시 ***********,wba*******,59707670.394~59717334.673,24758849.394~24767068.747,장**,010-*********,51070*********
충청북도 ***********,seoyeon****************,80133012.53~80161813.33,1228411.979~1229291.144,서**,010-*********,92062*********
경상북도********,junho*********,5531564.78~5546809.251,2540234.465~2544613.116,강**,010-*********,61091*********
인천광역********,seonghun******************,28256166.639~28279099.35,12520711.602~12529116.534,이**,010-*********,59030*********
충청남도 ***********,xcoe@***********,35084658.125~35088367.267,18238070.45~18244120.364,이**,010-*********,98040*********
울산광역********,sanghy**************,57534960.107~57577638.656,32386641.242~32436456.005,백**,010-*********,89061*********
경상남도 ***********,mijeon*************,29631885.308~29659055.779,2717198.516~2721189.838,김**,010-*********,02071*********
강원도 횡***********,fi@h********,64167633.653~64190901.008,10270651.336~10286750.778,고**,010-*********,86081*********
충청남도 당***********,hyeonj***********,34264382.549~34324708.682,12529116.534~12545695.429,박**,010-*********,65011*********
세종특별자치**************,seungmin*****************,56157264.95~56184987.842,12409910.595~12428456.035,정**,010-*********,56022*********
경기도 성**********,ogsun45**************,40647603.918~40656596.978,6574241.19~6575974.748,김**,010-*********,58120*********
인천광역********,jiweon**************,57385984.089~57426855.395,9097856.059~9105031.222,윤**,010-*********,63061*********
강원도 화**********,hbag@**********,71061808.291~71068223.059,16689207.547~16705047.759,김**,010-*********,63062*********
세종특별자치*************,junyeo***********,45863451.858~45877780.958,8966398.347~8970996.371,박**,010-*********,14062*********
경상북도 ***********,obag@y*************,54080893.5~54097760.148,8826170.198~8833416.465,박**,010-*********,95092*********
대전광역********,misughe****************,55237477.702~55249285.056,18873400.775~18879609.764,류**,010-*********,82100*********
충청남도 ***********,hyejin4***************,55427289.45~55443702.34,40128016.562~40167990.877,이**,010-*********,49062*********
충청남도 ***********,jeonghun****************,84617802.587~84629426.569,5248566.847~5253431.226,이**,010-*********,03122*********
울산광역********,seongjin****************,2952564.784~2953580.336,1421522.933~1422473.665,윤**,010-*********,65041*********
