name,ssn,phone_number,email,address,car_plate,phone_model,residence_type,job_type,blood_type,favorite_color,marital_status,pet_type,vehicle_type,family_size,hobby,birth_year,mobile_carrier,sns_usage
성예준,520115-1331506,010-2232-6683,subin65@yuhanhoesa.com,울산광역시 남구 매암동,415바9114,iPhone X,기숙사,디자이너,O,보라,미혼,물고기,트럭,2,등산,2002,KT,미사용
이미영,980817-1355329,010-2735-7474,gangsunog@jusighoesa.com,세종특별자치시 세종시 장군면 하봉리,709가7469,iPhone 8,다가구,교사,O,검정,기혼,물고기,SUV,3,여행,2007,LG U+,미사용
김은서,121206-4624067,010-8782-6784,bageunji@yuhanhoesa.com,세종특별자치시 세종시 연서면 기룡리,696마7622,Pixel 6,기숙사,개발자,O,노랑,이혼,파충류,승용차,2,자전거,1996,SKT,사용
김춘자,470125-1854827,010-2025-6340,kgweon@coebaggim.kr,강원도 정선군 정선읍 덕송리,547다5062,Huawei P50,빌라,간호사,AB,노랑,이혼,새,자전거,2,운동,2004,LG U+,미사용
김진우,490511-2492650,010-9433-2054,sangho52@ii.com,경상남도 함양군 지곡면 개평리,447다6499,Galaxy Z Fold,아파트,간호사,B,빨강,사별,파충류,전기차,3,사진,2003,KT,미사용
이미영,970119-2810862,010-2390-7762,dhwang@gimhwang.kr,대전광역시 서구 괴곡동,373사5334,Huawei Mate 40,빌라,프리랜서,A,파랑,기혼,강아지,버스,4,수영,1999,SKT,미사용
이정훈,880522-2053546,010-3718-1175,dcoe@igim.com,전라북도 정읍시 이평면 창동리,829바4665,OnePlus 9,빌라,회사원,A,흰색,이혼,햄스터,전기차,4,여행,2001,KT,사용
오영철,761024-2095110,010-3010-1700,ngu@yu.com,광주광역시 동구 금남로1가,59마4071,Galaxy A52,다가구,공무원,A,주황,미혼,새,자전거,4,음악감상,1980,알뜰폰,미사용
김동현,440713-2021218,010-5880-3337,seongminyun@yuhanhoesa.com,부산광역시 서구 서대신동2가,231사2085,Galaxy S20,단독주택,개발자,B,분홍,사별,강아지,전기차,1,운동,1988,KT,미사용
박주원,821022-2796221,010-7356-7235,jujinu@jusighoesa.kr,충청남도 아산시 인주면 금성리,46가8077,Galaxy Z Fold,아파트,교사,O,주황,사별,강아지,전기차,2,독서,2002,LG U+,미사용
이영수,891021-2104455,010-3299-9923,ryusiu@yu.kr,인천광역시 연수구 청학동,204가4685,iPhone 7,다가구,디자이너,A,노랑,기혼,없음,SUV,3,여행,2002,KT,사용
최은주,700823-1434730,010-8504-1756,seojun59@ju.kr,충청북도 단양군 대강면 덕촌리,148다3183,OnePlus 8T,아파트,마케터,AB,빨강,사별,없음,승용차,1,요리,1984,알뜰폰,사용
양준호,741229-2923225,010-7503-1409,jiyeongweon@bagigim.kr,충청남도 아산시 선장면 신문리,895가6368,iPhone XR,기숙사,마케터,AB,회색,기혼,물고기,오토바이,5,수영,1995,LG U+,사용
이종수,840715-2553275,010-8584-3470,iyeonggil@jusighoesa.kr,전라남도 무안군 청계면 사마리,244가3679,Galaxy A12,다가구,디자이너,B,검정,이혼,새,SUV,5,독서,1982,SKT,미사용
김진호,550430-1184615,010-9836-2512,bi@baggim.kr,부산광역시 수영구 광안동,378라1351,iPhone 8,다가구,마케터,B,초록,미혼,파충류,트럭,2,게임,1984,LG U+,사용
김준서,981222-2143200,010-6255-2595,seunghyeon87@gimgim.com,서울특별시 용산구 효창동,699마8110,Galaxy A12,아파트,개발자,B,초록,이혼,물고기,전기차,1,독서,1983,알뜰폰,사용
강상철,781118-2749741,010-9271-4852,gwagminseo@songgugim.com,경상남도 진주시 수곡면 대천리,694나1278,Galaxy S10,원룸,디자이너,B,주황,미혼,햄스터,버스,1,자전거,2007,SKT,미사용
김춘자,670519-1451072,010-8747-8927,misuggim@anibag.org,울산광역시 중구 우정동,80바2006,Galaxy Note 10,연립주택,개발자,AB,회색,사별,없음,승용차,2,음악감상,1998,LG U+,사용
이성진,990323-2303849,010-9183-9306,gwagseongsu@igim.com,대전광역시 유성구 방현동,810라7025,Pixel 5,연립주택,공무원,B,파랑,기혼,고양이,트럭,4,쇼핑,2002,KT,미사용
권정식,781019-2018801,010-5824-7166,baesugja@munhong.com,광주광역시 서구 매월동,924바5050,iPhone 14,원룸,학생,AB,회색,사별,파충류,버스,5,등산,2009,LG U+,사용
송현준,800724-2004938,010-5062-6361,ji@yuhanhoesa.kr,강원도 강릉시 담산동,832바5701,Galaxy S23,기숙사,디자이너,B,노랑,이혼,없음,자전거,3,쇼핑,2005,SKT,사용
고상훈,011217-3523518,010-6927-3075,coehyeonjeong@yuhanhoesa.com,강원도 평창군 용평면 장평리,939가9658,Pixel 4,오피스텔,회사원,B,초록,이혼,고양이,오토바이,4,음악감상,1989,알뜰폰,미사용
전명숙,091112-4708814,010-4165-6102,donghyeongim@gimbagi.org,전라남도 무안군 해제면 덕산리,72가2366,Xiaomi Mi 11,기숙사,연구원,A,검정,기혼,없음,오토바이,4,영화감상,1995,알뜰폰,미사용
김우진,700914-2928812,010-2194-5698,subin00@isong.com,인천광역시 동구 송현동,851나7809,Realme 8,오피스텔,자영업,B,파랑,사별,새,오토바이,5,수영,2002,KT,사용
박주원,580110-1365263,010-9780-4722,seoyeon15@gimgimgim.net,울산광역시 남구 선암동,254나9756,Pixel 6,단독주택,교사,B,흰색,사별,강아지,승용차,3,운동,2010,KT,사용
김영일,741125-2159833,010-2552-7066,yeonggilbae@coeobag.kr,충청남도 청양군 남양면 구룡리,98라6040,Pixel 4a,연립주택,공무원,AB,노랑,사별,물고기,승용차,1,게임,1994,SKT,사용
박성민,441126-2350775,010-6126-7446,ngim@iian.org,경상북도 경주시 내남면 안심리,165라9474,iPhone 13,단독주택,개발자,O,초록,기혼,물고기,자전거,6,게임,1989,LG U+,미사용
김현주,841231-2686150,010-8222-1466,ogja87@ii.org,대구광역시 동구 미곡동,85라5882,Sony Xperia 5 II,원룸,회사원,O,분홍,미혼,없음,전기차,5,요리,1986,알뜰폰,미사용
구은정,831224-2025008,010-5624-7236,hongjinu@songcoe.net,울산광역시 울주군 청량읍 덕하리,206가2336,iPhone XS,연립주택,간호사,O,빨강,사별,없음,자전거,1,음악감상,1992,알뜰폰,미사용
강은서,660318-2819453,010-6175-9215,hwanghyeonjeong@jusighoesa.kr,세종특별자치시 세종시 장군면 평기리,557가1399,iPhone X,원룸,개발자,O,주황,기혼,새,버스,6,요리,1996,SKT,사용
홍숙자,070528-3061904,010-3364-2922,coejihyeon@jusighoesa.kr,전라북도 김제시 광활면 은파리,459라3579,Motorola Moto G Power,오피스텔,의사,A,보라,미혼,파충류,오토바이,3,요리,1996,SKT,미사용
이정훈,590822-2759044,010-6386-7850,sanghungim@hwangjangbae.kr,경상북도 포항시 남구 동해면 입암리,265라7001,Xiaomi Mi 11,오피스텔,개발자,A,주황,미혼,새,트럭,6,여행,1991,LG U+,사용
김경자,890626-1051691,010-5649-2962,abag@imgimi.kr,대구광역시 중구 동성로2가,872사1612,LG G8,빌라,의사,AB,초록,기혼,강아지,오토바이,4,요리,1989,KT,미사용
이서준,881115-1062362,010-6868-5253,jiabag@gimanbag.com,전라남도 해남군 화산면 안호리,917사9964,Pixel 5,빌라,의사,AB,흰색,이혼,파충류,자전거,1,사진,1980,LG U+,사용
김영일,660714-2822246,010-3244-3249,gimjia@icoeca.net,강원도 홍천군 두촌면 장남리,790라8673,LG V60,원룸,마케터,A,노랑,기혼,파충류,오토바이,6,음악감상,1993,KT,사용
박춘자,740812-1255239,010-2717-6716,jaehoseong@ju.net,대전광역시 대덕구 용호동,350바1948,Sony Xperia 5 II,단독주택,개발자,AB,노랑,이혼,강아지,승용차,2,자전거,1991,알뜰폰,미사용
김서윤,100806-4499875,010-7709-4426,sugja59@gimyungim.kr,충청북도 괴산군 청안면 문방리,250마5944,iPhone 8,오피스텔,프리랜서,B,보라,사별,파충류,승용차,1,독서,2006,SKT,사용
송동현,751107-2331800,010-9982-5254,xi@yu.com,충청남도 서산시 해미면 오학리,20라1464,LG Velvet,오피스텔,개발자,AB,검정,미혼,없음,자전거,5,여행,1997,알뜰폰,미사용
이영환,840807-1464257,010-1017-1432,fbag@yu.com,강원도 고성군 거진읍 반암리,580마5074,iPhone X,기숙사,개발자,B,노랑,사별,새,승용차,1,쇼핑,1985,KT,미사용
최지우,960818-2267800,010-3025-4632,seoyunyun@ju.com,충청북도 청주시 상당구 미원면 쌍이리,214마3254,iPhone 12,빌라,간호사,B,분홍,사별,강아지,버스,5,수영,1992,알뜰폰,미사용
배현우,740512-1866570,010-6371-7867,nhong@songson.com,서울특별시 서초구 반포동,693다3976,LG Wing,단독주택,학생,B,회색,사별,파충류,승용차,4,사진,2003,SKT,미사용
황경희,011214-3404019,010-1411-5234,jeongsuhan@yu.net,충청남도 홍성군 결성면 교항리,821다7924,Galaxy S21,아파트,마케터,B,회색,이혼,물고기,전기차,4,등산,1991,알뜰폰,사용
김시우,790514-2148902,010-9838-3982,seongmin03@eomnamgim.com,대전광역시 유성구 갑동,689다8262,iPhone 14,다가구,공무원,B,검정,이혼,햄스터,승용차,1,쇼핑,2000,알뜰폰,미사용
박광수,880213-1657270,010-6054-1407,haneungyeong@jusighoesa.com,인천광역시 중구 중앙동2가,841나3307,Huawei P50,다가구,의사,B,흰색,이혼,고양이,오토바이,2,운동,1980,SKT,미사용
김아름,010303-3182039,010-3481-6985,hyeonugim@yuhanhoesa.com,충청북도 청주시 상당구 명암동,160다9201,iPhone X,빌라,개발자,A,빨강,사별,고양이,버스,4,등산,1981,KT,미사용
박현정,521018-2572029,010-1878-7490,siu82@gimgimgim.com,강원도 영월군 상동읍 내덕리,538나2785,Oppo Find X3,아파트,학생,AB,검정,미혼,물고기,트럭,3,자전거,1982,SKT,사용
이경희,580207-2918562,010-2749-9203,hanjihun@imun.kr,광주광역시 광산구 본덕동,633사6209,Galaxy A12,연립주택,디자이너,AB,분홍,기혼,햄스터,자전거,6,수영,2000,SKT,미사용
이정숙,741009-1513562,010-5708-6102,gimcunja@baggimji.kr,인천광역시 옹진군 대청면 소청리,479나7185,Galaxy A32,빌라,학생,AB,노랑,사별,파충류,전기차,5,사진,1987,SKT,사용
오영숙,630830-1165624,010-2070-1240,ggim@yuhanhoesa.com,대전광역시 동구 내탑동,302바8107,Galaxy A32,다가구,개발자,O,흰색,미혼,물고기,승용차,2,사진,1983,알뜰폰,미사용
곽준호,990718-2744692,010-3917-4433,mgu@songbaggang.com,경상북도 안동시 녹전면 구송리,622바7744,Xiaomi Poco F3,오피스텔,디자이너,B,초록,미혼,없음,SUV,3,자전거,1991,LG U+,사용
배예지,090109-4671699,010-9188-8554,jieunson@ii.net,경상북도 의성군 금성면 산운리,355마9329,Galaxy Note 20,아파트,간호사,AB,초록,이혼,새,자전거,4,사진,1992,KT,미사용
나경희,580809-2123421,010-7707-8200,seongjin83@gimsim.kr,경상남도 창원시 마산합포구 진전면 봉암리,401사1204,LG Wing,연립주택,프리랜서,O,파랑,이혼,없음,승용차,4,게임,2000,KT,미사용
허옥자,780811-1084187,010-9667-1020,jeonghungang@ju.kr,대구광역시 달서구 신당동,498가9120,Sony Xperia 5 II,오피스텔,개발자,AB,회색,기혼,파충류,트럭,6,게임,2007,KT,미사용
이지아,450129-1326771,010-9604-2542,seonyeong96@ju.net,제주특별자치도 서귀포시 남원읍 하례리,965다1656,Pixel 4a,빌라,연구원,O,초록,사별,파충류,자전거,6,쇼핑,2010,KT,사용
박성민,841221-1771815,010-4100-5878,sanghuni@igimgwag.kr,강원도 춘천시 서면 금산리,430라8192,Galaxy M12,오피스텔,마케터,B,분홍,미혼,없음,버스,1,여행,1986,SKT,사용
남영호,110917-3126642,010-4701-1221,egim@yuhanhoesa.com,경상북도 청도군 청도읍 구미리,385다4540,iPhone XR,다가구,간호사,A,노랑,미혼,없음,오토바이,5,사진,2002,KT,미사용
이예지,820118-2166166,010-8558-5495,igyeonghyi@jusighoesa.kr,경기도 과천시 주암동,706가3684,Pixel 7,기숙사,개발자,O,빨강,기혼,강아지,트럭,2,수영,1992,SKT,미사용
이명숙,580119-2242142,010-5505-8505,gimgyeongsu@jusighoesa.com,서울특별시 성북구 보문동2가,925가6338,OnePlus 9,원룸,자영업,B,검정,미혼,고양이,SUV,2,게임,1997,KT,사용
정현우,110304-3111945,010-5748-4440,ro@yu.com,제주특별자치도 서귀포시 표선면 세화리,646다8527,iPhone 12,단독주택,자영업,O,분홍,이혼,강아지,자전거,5,사진,1987,KT,사용
이예원,761004-2034613,010-9747-8395,yeonghwan03@casongyun.net,전라남도 보성군 벌교읍 추동리,928바5128,Realme GT,연립주택,디자이너,O,노랑,미혼,새,자전거,1,독서,2009,KT,미사용
오영진,660529-1027261,010-5735-7073,eungyeongna@seonggweon.com,경기도 안성시 금산동,293다8018,iPhone 6S,오피스텔,학생,B,파랑,미혼,물고기,버스,1,사진,1985,알뜰폰,미사용
최숙자,591201-2885942,010-8074-4750,yeongceoli@yuhanhoesa.org,경상북도 경주시 외동읍 신계리,683바7233,Oppo Find X3,기숙사,의사,B,분홍,이혼,햄스터,자전거,2,쇼핑,1994,KT,사용
박성호,880603-2933862,010-4314-2453,gyeongsug44@ison.kr,서울특별시 동작구 흑석동,772마7412,Realme 8,단독주택,학생,B,파랑,미혼,물고기,전기차,4,등산,1980,알뜰폰,사용
김승현,130301-4654084,010-6713-1756,bgo@gimhanseo.com,경상북도 상주시 낙동면 용포리,963바7526,Xiaomi Redmi Note 10,기숙사,마케터,A,파랑,이혼,없음,버스,1,수영,1983,KT,사용
이예은,781007-1842029,010-3370-2170,jeongung19@yu.kr,경상북도 예천군 개포면 갈마리,303다2051,iPhone XR,단독주택,마케터,AB,파랑,사별,새,승용차,4,영화감상,1991,LG U+,미사용
조영환,990412-2068667,010-5753-1315,eunseo59@yu.net,강원도 화천군 화천읍 아리,428사5928,iPhone 8,오피스텔,자영업,B,흰색,사별,없음,전기차,5,영화감상,1986,LG U+,사용
이수진,080526-3504174,010-9208-5749,jangcunja@baggimgim.com,경상남도 사천시 늑도동,990나3748,Pixel 4,빌라,공무원,O,노랑,기혼,햄스터,SUV,3,여행,2002,알뜰폰,사용
서상호,560131-2323316,010-8170-9765,gimdonghyeon@gweongimi.org,전라북도 군산시 임피면 월하리,792바5243,iPhone 13,연립주택,마케터,AB,보라,사별,강아지,오토바이,2,독서,2004,KT,미사용
황정식,750223-2818495,010-5387-8091,seojeongsu@gimhwang.com,강원도 원주시 개운동,789다4143,OnePlus 9,오피스텔,자영업,O,검정,사별,고양이,승용차,5,영화감상,1987,LG U+,미사용
김영숙,740717-2651524,010-3913-7283,bagjinu@yu.kr,대구광역시 달성군 구지면 응암리,883다6305,Xiaomi Mi 11,기숙사,프리랜서,A,검정,사별,없음,오토바이,1,등산,2008,SKT,사용
황서윤,660913-1908161,010-9384-5505,abag@jusighoesa.com,충청남도 당진시 정미면 천의리,598가8755,LG Q92,기숙사,프리랜서,B,보라,미혼,햄스터,전기차,6,게임,1982,SKT,미사용
김현지,870111-2570966,010-2273-1909,minjaegim@ihan.com,대구광역시 서구 상리동,102사5758,Sony Xperia 1 III,기숙사,공무원,AB,초록,사별,햄스터,승용차,6,수영,1981,SKT,미사용
김지현,010629-3188945,010-3619-2069,seohyeonjeong@yu.kr,대구광역시 동구 불로동,481사9779,iPhone 14,원룸,연구원,A,초록,사별,파충류,버스,3,등산,2010,알뜰폰,사용
김선영,930218-1114480,010-9293-3111,jiweon87@isimgim.org,경상북도 고령군 개진면 오사리,184사7324,Galaxy A12,빌라,마케터,O,흰색,기혼,물고기,트럭,1,여행,1992,알뜰폰,미사용
김현숙,541019-1874209,010-3185-8830,coesumin@jusighoesa.org,인천광역시 서구 신현동,703가7131,Galaxy A12,아파트,교사,A,주황,기혼,햄스터,전기차,1,등산,1993,알뜰폰,미사용
이순옥,540828-2342108,010-5486-4690,sanghun74@ju.net,대구광역시 수성구 삼덕동,615라1231,LG Q92,오피스텔,마케터,A,분홍,사별,고양이,승용차,3,수영,2008,KT,사용
이영진,800824-1804663,010-4429-5856,ngweon@yugimgim.net,인천광역시 계양구 둑실동,84마3890,Vivo X60,원룸,자영업,A,분홍,미혼,없음,자전거,3,사진,1989,알뜰폰,미사용
장상훈,470118-1150740,010-7275-8517,gujunhyeog@coegim.org,전라남도 여수시 묘도동,979가6181,Galaxy Note 20,오피스텔,의사,AB,파랑,기혼,새,오토바이,4,수영,1987,SKT,미사용
김준호,810220-1616293,010-9190-2662,fhan@ibaegim.kr,서울특별시 금천구 가산동,968라9215,Vivo Y72,오피스텔,회사원,AB,흰색,미혼,파충류,트럭,3,등산,1994,LG U+,사용
이우진,910630-1673654,010-7096-1234,byeongceol46@gimjang.org,대구광역시 중구 태평로3가,901라1306,iPhone XR,아파트,디자이너,A,파랑,미혼,파충류,버스,6,자전거,2003,KT,사용
신경자,620802-1537664,010-9511-4588,seonghyeon52@igim.net,서울특별시 성북구 보문동6가,435바8365,Galaxy Note 10,연립주택,디자이너,AB,분홍,기혼,햄스터,트럭,4,음악감상,1990,SKT,미사용
이성수,810516-1069831,010-1075-6583,seongjini@jusighoesa.com,강원도 태백시 황지동,163가2956,iPhone 8,오피스텔,마케터,A,보라,미혼,없음,오토바이,2,여행,1993,알뜰폰,사용
장성민,891118-2135741,010-5287-9185,coegwangsu@nayungim.kr,강원도 삼척시 도계읍 무건리,329라8359,Sony Xperia 1 III,기숙사,공무원,B,노랑,기혼,새,자전거,5,수영,1985,알뜰폰,미사용
이은영,690728-1450105,010-7700-9525,vjeong@yu.com,경상북도 영천시 화남면 월곡리,263나1159,Sony Xperia 1 III,빌라,교사,O,빨강,사별,파충류,자전거,5,쇼핑,1983,SKT,사용
양명숙,600219-1403305,010-8047-1028,mi@yuhanhoesa.org,세종특별자치시 세종시 금남면 집현리,526라2869,Redmi 9,다가구,의사,B,주황,기혼,파충류,버스,6,자전거,2005,KT,사용
안주원,840114-2124458,010-7849-4866,fgweon@gimbag.org,부산광역시 서구 토성동3가,425다3357,iPhone X,원룸,마케터,O,노랑,사별,새,승용차,4,여행,1999,LG U+,미사용
백준혁,720902-2282635,010-9003-4576,ujingim@imbag.kr,경기도 양평군 용문면 덕촌리,103사7647,Xiaomi Poco F3,다가구,연구원,AB,흰색,이혼,강아지,트럭,4,요리,1984,LG U+,미사용
최현준,930509-2593710,010-1088-2089,fryu@yu.com,대구광역시 수성구 신매동,579바9081,Huawei Mate 40,기숙사,마케터,O,분홍,이혼,없음,트럭,6,자전거,1985,SKT,사용
김미정,700910-1785955,010-1844-4478,yunseosong@ianyun.kr,충청북도 영동군 심천면 고당리,990바3721,iPhone 12,단독주택,디자이너,O,보라,기혼,고양이,자전거,1,요리,1999,LG U+,미사용
