address,birth_year,blood_type,car_plate,email,family_size,favorite_color,hobby,job_type,marital_status,mobile_carrier,name,pet_type,phone_model,phone_number,residence_type,sns_usage,ssn,vehicle_type,mk_serial_number,matching_key
경상남도 거제시 사등면 사등리,2009,A,526나3237,caeweoncoe@hwanghwang.org,1,빨강,수영,간호사,미혼,SKT,김정남,새,Pixel 5,010-7880-6934,빌라,미사용,720118-2393009,오토바이,data2_20250602185128961493_2197,fd54ef40421afa019f1fcd710fa828d7c872af5c81f01f58fd50a7e73721d8a1
경기도 용인시 처인구 남사면 아곡리,2009,A,249바3904,gyeongja57@gimi.com,2,주황,사진,디자이너,사별,알뜰폰,김상철,물고기,Galaxy Note 20,010-3578-6713,빌라,사용,751102-2356919,버스,data2_20250602185128961493_2198,ca96dec5266b64aa9ee08847cc4bf1dc1239fe3256fb685da7a9528b58e7e59d
세종특별자치시 세종시 연기면 보통리,1986,B,262바6630,jeongung87@yuhanhoesa.org,1,보라,게임,디자이너,기혼,알뜰폰,김미영,없음,Pixel 7,010-9563-6898,원룸,사용,871022-2881289,승용차,data2_20250602185128961493_2199,550153feb1c2de8f823b2881c3e1a5c1d99ddf4b33627f83ad3d133eaa3055b1
충청남도 계룡시 두마면 입암리,1996,A,361라1511,gimjieun@gimsong.com,3,보라,쇼핑,프리랜서,기혼,KT,조상현,햄스터,Galaxy S10,010-9054-3648,단독주택,사용,631024-1214156,버스,data2_20250602185128961493_2200,42315382bddec36b695d06f916bf244fee3881507baa7da365367f1c0ddffef4
강원도 횡성군 청일면 갑천리,1995,O,309사2582,wyun@gimnojang.net,2,노랑,자전거,간호사,기혼,알뜰폰,정은서,강아지,Galaxy Z Fold,010-7126-1843,연립주택,미사용,000419-4956491,버스,data2_20250602185128961493_2201,b66804784925c2632c299b375a50e03bd9ebb7cdd7666e25695b36de1bf780a2
서울특별시 광진구 군자동,1999,A,155나8285,myeongsugi@yu.net,6,노랑,사진,학생,사별,KT,김현우,햄스터,Vivo X60,010-5858-4658,단독주택,사용,710815-1792814,버스,data2_20250602185128961493_2202,381ce3e3a5804ee1cfb20a876698afcbde143ce15546df69178566e2808efdfd
서울특별시 관악구 남현동,2008,O,618라1964,seungmin22@yu.com,4,검정,영화감상,연구원,미혼,LG U+,곽채원,고양이,Galaxy S22,010-5562-6191,원룸,미사용,640807-1090308,자전거,data2_20250602185128961493_2203,f6fe02602d1392c80441d71c7d3d11ac2e75e63f9cc58f3bee114d45c3bd1cb3
강원도 영월군 북면 덕상리,1981,A,278나7882,ngim@jusighoesa.kr,1,노랑,여행,학생,이혼,KT,최은주,물고기,iPhone 13,010-2412-8316,단독주택,사용,491130-1263658,트럭,data2_20250602185128961493_2204,a7431a5009d1deeaeb28dd34cb50f1a3b8120ec4f6867c718e0a117f0c13fbd5
제주특별자치도 서귀포시 대정읍 일과리,2010,O,609라8176,gjang@yu.com,1,보라,운동,교사,이혼,LG U+,이현준,새,LG V60,010-6419-7782,기숙사,사용,080709-3797706,전기차,data2_20250602185128961493_2205,101421566681651e9adac0f413a1cbf7ab1dcdd76abb8be0c4c12f99502d5c57
충청남도 천안시 서북구 성환읍 와룡리,1981,B,487나8600,ggim@ogimgim.kr,2,초록,독서,교사,미혼,KT,이성훈,고양이,Galaxy S22,010-6502-9231,연립주택,미사용,500321-2758063,승용차,data2_20250602185128961493_2206,e2b580668d9b5e8e2167ff2f86c3498bec30a98635b52aca21d93abc2d1c5f70
부산광역시 동래구 명륜동,1999,AB,146나2421,jeongja62@yuhanhoesa.com,4,흰색,여행,학생,미혼,LG U+,김광수,햄스터,Galaxy A12,010-8474-9265,다가구,사용,810131-2708653,트럭,data2_20250602185128961493_2207,e8ead90d09ea64c2b0c35a0a05f0b87a8c9f5dd8e64e95b083fad131b21a1786
경상북도 영주시 이산면 두월리,1987,O,214다8729,ogsuni@yu.net,4,회색,여행,간호사,이혼,KT,조병철,고양이,Pixel 8,010-7036-9091,다가구,사용,560630-2700662,버스,data2_20250602185128961493_2208,3a2e5f1310127eb804ddade3cf5f0a0943962c3169e9b0dcff20fd6ec100ecfa
대전광역시 중구 정생동,1996,AB,431사9733,bagmyeongsug@heoyunam.kr,3,노랑,등산,개발자,이혼,LG U+,김선영,물고기,Galaxy A12,010-2699-6377,다가구,미사용,030901-4573099,버스,data2_20250602185128961493_2209,2cc0ff412ea6ec241ae370333dae90e85bca9fe97092b3f28387a96cc8e4ee1e
전라북도 임실군 삼계면 뇌천리,2008,A,387나2359,yeongsui@ju.org,2,분홍,여행,간호사,이혼,LG U+,오예준,햄스터,Pixel 4,010-4075-3480,빌라,사용,081201-4660933,트럭,data2_20250602185128961493_2210,38bcbc8e50bf78ed51f0837fb44708411dc0f7d094085e89fb7122acf6eb5be5
전라남도 완도군 소안면 이월리,2008,AB,775바3339,fsin@igimgim.net,3,초록,여행,공무원,사별,SKT,김민지,새,Galaxy S20,010-8521-5559,원룸,사용,910810-1332210,버스,data2_20250602185128961493_2211,9f4fa5825cef1ecea99fa52558d868c6f775788fcdbfea8bd09d4e0892e61064
전라북도 완주군 경천면 경천리,1982,O,188사6327,anmyeongja@yuhanhoesa.com,4,분홍,자전거,개발자,기혼,SKT,윤예은,강아지,iPhone X,010-8989-2168,원룸,미사용,040904-3305771,오토바이,data2_20250602185128961493_2212,0cc7cb53544b81bcdaa05a147d1eb15266e24732909b677e2ca05551bc772049
강원도 고성군 토성면 아야진리,1990,A,183사3946,jeongsungim@juibag.com,6,초록,독서,교사,이혼,알뜰폰,차지아,파충류,Huawei Mate 40,010-5590-6423,단독주택,사용,500321-2283280,자전거,data2_20250602185128961493_2213,c1d9ba8fa19a809266718b82f51d0ff0d8a6cd9a3086d0339a8a6d6fb22358b8
전라북도 진안군 백운면 덕현리,1990,O,880나6025,ubag@ju.com,3,회색,자전거,교사,기혼,LG U+,김정훈,물고기,Galaxy A12,010-2405-2958,아파트,미사용,060714-4853290,자전거,data2_20250602185128961493_2214,1cbef0ab35914f3c0b0586c8871f86b9eb53f2a630149df6c09971471a153984
제주특별자치도 서귀포시 표선면 표선리,1999,O,353사5020,hyeonuji@yuhanhoesa.com,1,흰색,영화감상,개발자,기혼,LG U+,김미숙,고양이,Realme GT,010-7601-6056,다가구,사용,490725-1808386,버스,data2_20250602185128961493_2215,21a2885b6b41da2af5b973fde0a925a025130f627d4d44092176f3f97026b0ef
전라남도 곡성군 곡성읍 묘천리,2008,B,289사8035,gimjunseo@gimmun.kr,2,보라,사진,자영업,기혼,KT,하은서,새,LG V60,010-1976-6252,원룸,미사용,811119-1122932,자전거,data2_20250602185128961493_2216,46cbb02eaa61a83f717d3d08da47a131cb13a97e7b8acf7c5524bf6536c6bf0e
제주특별자치도 제주시 이호이동,1997,B,299사9604,dgim@yu.net,6,빨강,영화감상,학생,이혼,알뜰폰,홍순옥,물고기,LG Velvet,010-1609-5709,단독주택,사용,961125-1307960,오토바이,data2_20250602185128961493_2217,afa2ed0b64bdc520d131dc6bb4aca0d1df7fea33caa42df54679a5b2e9435530
전라북도 고창군 성송면 판정리,1981,AB,615가9490,phan@yuhanhoesa.com,4,파랑,음악감상,개발자,기혼,KT,윤준서,강아지,Oppo Reno 6,010-2863-6322,연립주택,사용,690715-1446589,SUV,data2_20250602185128961493_2218,6b2510ca785f2cadc2cd658d104251b1e162804888565506f9750cda318c4b35
인천광역시 계양구 임학동,1983,B,867다9393,yeonghwanbaeg@yu.org,3,파랑,운동,디자이너,미혼,알뜰폰,한미정,햄스터,Galaxy S22,010-3345-4481,기숙사,미사용,000117-3056875,오토바이,data2_20250602185128961493_2219,e4ea674b55e2c2612211c9e1e8ce9c15a0d325b2798c4eba60e7e062e4d8a2d6
경상북도 상주시 내서면 북장리,1989,A,962다9550,byeongceolgim@ugim.org,4,노랑,독서,간호사,기혼,알뜰폰,양정식,없음,iPhone 13,010-2179-9887,기숙사,사용,680309-1216196,SUV,data2_20250602185128961493_2220,68907dec09c0f4d648bf9e73f5bc2b3c049f03bf9e891b8ab2e109c8d2efee15
세종특별자치시 세종시 연서면 고복리,2009,B,637다2397,eunseoi@seoim.kr,6,회색,사진,학생,사별,알뜰폰,서예진,없음,Pixel 7,010-2053-6212,오피스텔,사용,680615-2578150,트럭,data2_20250602185128961493_2221,6f33b6a71cd7e00bf4e3a88c6b720408eccb4dce9b817ea5014a5774446663ff
경상북도 문경시 산양면 부암리,2008,B,144다4309,ogjagim@ju.kr,6,빨강,음악감상,회사원,기혼,알뜰폰,김혜진,없음,LG Velvet,010-8739-9911,원룸,미사용,120321-3309743,SUV,data2_20250602185128961493_2222,e91d53b4016bf0d333465c528147a9b95395f1633f0cb995ad6e36a105983560
광주광역시 동구 충장로5가,2002,AB,759마9231,gimsanghun@yuhanhoesa.com,1,검정,쇼핑,디자이너,미혼,LG U+,김민지,햄스터,Galaxy A52,010-5655-4904,원룸,사용,960109-2470144,자전거,data2_20250602185128961493_2223,679e81348baee43c9d4810a89c65eadb840012e78126c1f52df288bf82a8c801
경기도 용인시 수지구 동천동,2001,B,481사2759,eunjiyu@ju.net,3,노랑,운동,마케터,이혼,KT,이수진,없음,Galaxy S9,010-8330-3302,아파트,미사용,050706-3569499,버스,data2_20250602185128961493_2224,32c0e82f1f63d96915387099fda209c2835e2af9e6f9520a777f9c507fa19b94
충청북도 영동군 추풍령면 신안리,1998,B,818나7791,minjigim@yuhanhoesa.com,1,파랑,수영,간호사,사별,KT,최진호,햄스터,Oppo Find X3,010-7938-2717,다가구,미사용,850424-2624191,자전거,data2_20250602185128961493_2225,1696f3e11862efdf3b467d70bede3e219035113acaf2b62af8ba8878fb285d15
부산광역시 연제구 거제동,1994,O,398다1451,ijihye@gimgim.kr,4,검정,쇼핑,회사원,기혼,알뜰폰,오수빈,강아지,Sony Xperia 5 II,010-3212-8218,단독주택,미사용,740916-1885136,SUV,data2_20250602185128961493_2226,e79e6ab286eecc76b7f3174ac27d5987e0f2b530e7030c098cbb62b22c58a023
전라북도 전주시 덕진구 동산동,1980,O,995바2046,gimseoyeong@igim.kr,5,초록,독서,교사,사별,알뜰폰,이성훈,햄스터,Galaxy S22,010-7864-6161,오피스텔,사용,911227-2711906,전기차,data2_20250602185128961493_2227,d3d7d4f9a904a615a54abdc55dc0b279c01393fae9a93bcca26f39b220055dae
대전광역시 유성구 송강동,1985,B,421가6649,pgang@gimbag.com,3,노랑,쇼핑,자영업,미혼,KT,장지혜,파충류,iPhone XR,010-7569-8187,아파트,미사용,450227-2275429,버스,data2_20250602185128961493_2228,c938cf30e453fd9cff36756220dfdd9189c951bd9a392b504206e48a51b4f784
대구광역시 달서구 파호동,1986,O,667마1467,gyeongja66@ogim.net,5,분홍,쇼핑,연구원,기혼,LG U+,윤예진,물고기,Galaxy S20,010-1220-3353,빌라,사용,730822-2277474,승용차,data2_20250602185128961493_2229,969ed10d8566b5adfcbd4877168bc9e563e4326a07d2aaa992379441cc43c3df
경상남도 거창군 거창읍 가지리,1985,A,886나7374,vgim@yuhanhoesa.com,1,주황,여행,간호사,사별,KT,김수민,강아지,Pixel 4,010-4598-3248,다가구,미사용,920922-2124393,버스,data2_20250602185128961493_2230,adc677cf246b3552d71798b72ad700d5df515f347ce154a0b4c36912f3a628bd
충청남도 논산시 연산면 어은리,1981,O,411나5289,baegyeongceol@yungimjo.com,1,초록,사진,회사원,사별,LG U+,엄은경,강아지,Galaxy S10,010-4517-5048,다가구,사용,810129-2119594,버스,data2_20250602185128961493_2231,ee35d705dd6f2c4dbab5ab8db2f5df8c180eea619184ad7a4ca4c6b43943960a
강원도 고성군 거진읍 산북리,2002,AB,648마3688,jia40@yuhanhoesa.kr,2,흰색,자전거,디자이너,미혼,알뜰폰,이서영,강아지,iPhone 6S,010-7009-1162,연립주택,사용,640527-2686496,승용차,data2_20250602185128961493_2232,77d538de8a9bb6706ebf5179d495dc1e788e621ed13717bc7eb28e12dc9343f9
서울특별시 구로구 항동,2002,B,231라8200,ogsuni@yu.com,2,초록,운동,프리랜서,이혼,LG U+,이정수,햄스터,LG V60,010-4199-8946,연립주택,미사용,790714-2562809,버스,data2_20250602185128961493_2233,185fe692820199a114e99f70f149accd0057c088d0de4ee67925ac1ce2fd7d64
경기도 과천시 갈현동,1994,B,663바6929,hyejin06@jusighoesa.com,1,흰색,음악감상,자영업,기혼,알뜰폰,최지우,고양이,Pixel 4,010-4743-1720,오피스텔,미사용,471128-1169044,자전거,data2_20250602185128961493_2234,3afdf13fce4a5eedd2379e1ab7fe400b49b3032da8dbafd5d28b3ca61c5995dd
대구광역시 달서구 신당동,1996,A,808마1501,qcoe@gui.com,2,검정,사진,간호사,사별,KT,박민준,햄스터,Vivo X60,010-2025-5915,기숙사,사용,840727-1683400,자전거,data2_20250602185128961493_2235,7ca6b6497adf949c7b271d2b36415285b6bf918e40df8b8293d7de0d37d66b00
대전광역시 서구 우명동,1992,B,644사8632,yeongsig72@jusighoesa.org,2,초록,운동,의사,미혼,SKT,이영환,물고기,Sony Xperia 1 III,010-5712-8758,아파트,미사용,030721-4328087,버스,data2_20250602185128961493_2236,c1f3c77c96db29dd3354c4f54191b72c7dcab88acc14c679bb7ec18edeb72994
경상남도 함양군 백전면 운산리,1984,O,610사2341,seojun70@gimgim.com,1,주황,영화감상,학생,미혼,KT,윤건우,물고기,Galaxy A52,010-8406-7968,오피스텔,미사용,101211-3577185,버스,data2_20250602185128961493_2237,144ee24988632f6b51c7af259f3248d4014f2d354d34201cbad97ba04b15dc79
세종특별자치시 세종시 금남면 성강리,2004,A,400사2586,dgweon@ju.kr,4,빨강,영화감상,회사원,기혼,KT,하영순,물고기,iPhone 14,010-9857-4752,아파트,사용,610127-1494261,승용차,data2_20250602185128961493_2238,be7763a1bed60b78d638966efed09d63353fa852a4ff1dc10ab610baf17686f4
충청북도 괴산군 청천면 대티리,1991,AB,769가3915,qi@yuhanhoesa.com,5,회색,영화감상,간호사,미혼,KT,김정호,없음,Motorola Edge 20,010-1524-1811,오피스텔,미사용,560926-2417366,오토바이,data2_20250602185128961493_2239,63a542711d6638e47993c38dcab753e5f6ef97d5c2dcddded9a2bd13cc72decd
강원도 춘천시 퇴계동,1983,B,85나6645,ojeongsug@yuhanhoesa.kr,3,빨강,영화감상,프리랜서,미혼,알뜰폰,최주원,물고기,Vivo X60,010-4734-4454,아파트,사용,791028-1360796,전기차,data2_20250602185128961493_2240,13c84d955e7e2c4e242fa487a76e88f1559760e1c10931b2124e2959a22301a0
서울특별시 구로구 개봉동,1985,A,483라8415,sumini@ju.com,2,흰색,영화감상,연구원,이혼,LG U+,전중수,새,iPhone 6S,010-5043-1253,빌라,미사용,450323-1791546,SUV,data2_20250602185128961493_2241,b6dad92ca1e09be2f92b9f65253ad425193a2d85d009aabae25d46c3652b6fb9
세종특별자치시 세종시 조치원읍 평리,1991,B,998나7305,pi@ibag.com,3,회색,자전거,연구원,사별,LG U+,남중수,없음,Motorola Moto G Power,010-7798-4823,기숙사,사용,570802-2222901,오토바이,data2_20250602185128961493_2242,79b3282e1dd276ba10b8e3fbc429a1845291267ab1c2e099feadcbe452e14932
충청북도 단양군 적성면 하원곡리,1984,B,132사3801,gwagjeongung@bagyunbag.com,6,빨강,등산,연구원,이혼,LG U+,서도현,고양이,Pixel 5,010-9226-3845,다가구,미사용,900705-2937710,오토바이,data2_20250602185128961493_2243,9da35d4e514397f1076e430df268b3448de19f22f431a59bc5bec26bd97644ed
대전광역시 대덕구 중리동,2005,B,961가4114,kson@yuhanhoesa.com,1,초록,영화감상,연구원,기혼,KT,김상호,없음,Galaxy Note 20,010-2333-3486,연립주택,사용,930208-1662941,오토바이,data2_20250602185128961493_2244,e04d8258db12aa505851e7dc35f0a22e8d59f033c1c9e19126a216df0ee75ebe
강원도 정선군 임계면 봉산리,1983,O,949나2409,ujieun@yu.com,2,빨강,자전거,개발자,기혼,KT,이영일,물고기,Pixel 4,010-1745-8709,오피스텔,미사용,441001-2611285,트럭,data2_20250602185128961493_2245,05079e59b4324b36c9812a6064022e45ecef7799fe7632bc9551f410dc0cc0ec
전라북도 김제시 용지면 반교리,2009,O,392바6762,gimseoyun@coegim.com,2,초록,사진,디자이너,이혼,LG U+,박종수,햄스터,Sony Xperia 1 III,010-1071-6993,빌라,사용,680708-1199745,전기차,data2_20250602185128961493_2246,09b533da49529ae50511bef964428d3772f7c23bb246e31a3ea0fdee9af787f7
대구광역시 동구 방촌동,2010,AB,250나5000,jongsuji@baegimjo.org,5,회색,사진,교사,이혼,SKT,김보람,강아지,LG Velvet,010-8907-2540,단독주택,미사용,041130-3274367,자전거,data2_20250602185128961493_2247,8f81eee47618cc8578d0c86465735da481c35d58c7c0d83e15dd9207d8bbeb44
울산광역시 북구 대안동,1999,B,122다6523,jeongsig87@yuhanhoesa.com,5,검정,여행,자영업,미혼,LG U+,최명숙,새,Galaxy S21,010-5060-4231,오피스텔,미사용,450410-2700255,트럭,data2_20250602185128961493_2248,6ffd253567d4b30c8c097ad243a13bf7383afe408722f8217f9aca8790ceaaf2
경상남도 합천군 용주면 손목리,1999,AB,964다7653,lgim@jingimgim.kr,1,초록,쇼핑,개발자,미혼,KT,이영희,물고기,iPhone 11,010-3379-3761,다가구,사용,560112-2507405,SUV,data2_20250602185128961493_2249,c0d6b99c9938d7525f371189655b0f7094d175693f91e9cbc0c35b73059446ce
충청북도 옥천군 군북면 용호리,1996,B,953나7583,hwanghayun@hwanggimcoe.kr,4,빨강,여행,개발자,미혼,LG U+,이도현,파충류,iPhone XR,010-3938-5129,연립주택,미사용,611118-1651136,버스,data2_20250602185128961493_2250,77849a40eab4a36de660753f1661959b5f6b0bef33ad87308424c938dee8753b
경상남도 의령군 화정면 석천리,2007,A,461라5361,di@yu.org,5,초록,게임,연구원,기혼,SKT,서미숙,없음,iPhone 12,010-9383-4265,빌라,미사용,440218-1680062,전기차,data2_20250602185128961493_2251,26425b933b4683b7846f929c8abbdd84b9830f334c4bb87134be56e9d4c05db8
충청북도 보은군 삼승면 탄금리,1980,B,748바5745,hanmyeongja@ju.kr,2,노랑,등산,의사,사별,KT,김성훈,햄스터,iPhone X,010-1830-6502,다가구,사용,951001-1347827,오토바이,data2_20250602185128961493_2252,a82027f6395e08e8a5fdb486f55e65a1123596b376bbdf8c1122ca727ab226df
충청북도 충주시 금가면 하담리,2003,A,226다4518,yejinbaeg@gimgimi.org,4,노랑,사진,공무원,기혼,LG U+,김지연,새,Pixel 8,010-3614-9844,오피스텔,사용,970513-2237980,SUV,data2_20250602185128961493_2253,adf7a9f853d931a01c34ee76e53e280579e7b97bfa8209327d8a4e065aab3548
제주특별자치도 서귀포시 성산읍 삼달리,1991,A,483마7127,jihyeon13@yu.kr,4,흰색,여행,프리랜서,미혼,SKT,이진우,고양이,Pixel 6,010-4198-4285,원룸,사용,601022-2584378,승용차,data2_20250602185128961493_2254,04bf4f810ac75b4a90c5bab3b1c7a34184bb476df2c641876c96ad93edbf8d19
서울특별시 서대문구 홍은동,1988,A,530가3352,gimjihyeon@yu.com,5,분홍,쇼핑,교사,이혼,LG U+,이정순,파충류,OnePlus 9,010-4568-1168,다가구,사용,590905-1345769,전기차,data2_20250602185128961493_2255,90bfbdb71eab314706369ecc404dbbe76eef5befa098f39b84a030061302a5d3
대전광역시 동구 신흥동,2003,B,968가2765,yejin85@yu.kr,3,파랑,운동,마케터,이혼,SKT,김상훈,햄스터,Pixel 6,010-3580-2699,연립주택,사용,680717-2131264,승용차,data2_20250602185128961493_2256,09f4806e326fd52baab5c11ec50aef0385bef2f5c29c506e178602a78677b2ba
광주광역시 북구 오치동,1999,B,286라6860,songgyeongsug@yuhanhoesa.com,3,검정,자전거,학생,사별,알뜰폰,박민수,새,iPhone 14,010-1192-6847,기숙사,사용,750411-2805524,오토바이,data2_20250602185128961493_2257,d9de0837101424ea0c898c614de4b6146a7dbeb0269bc36848055bdff0011f1a
제주특별자치도 서귀포시 대정읍 구억리,2002,A,60사9270,minseogi@gweonsongim.org,5,회색,게임,마케터,이혼,SKT,이지은,고양이,iPhone 13,010-4014-6978,단독주택,미사용,000330-4711149,오토바이,data2_20250602185128961493_2258,764d6d89c8cc79254d20cc94084f20a41b306beb49a2bbb60fe9ae686002080a
경상남도 창원시 마산합포구 대성동1가,1989,O,909마8366,si@gimibag.kr,6,주황,쇼핑,마케터,이혼,SKT,최은경,햄스터,Galaxy S21,010-5158-8233,기숙사,사용,571122-1919830,트럭,data2_20250602185128961493_2259,4c8788d79eed6bd1d12862b7414718db95ba8fc1f423492f8c3b1cfa0c53649b
충청남도 당진시 정미면 하성리,1998,B,45바8900,kgim@yuhanhoesa.org,4,빨강,등산,프리랜서,사별,KT,박숙자,강아지,Galaxy Note 20,010-8770-3919,연립주택,미사용,540211-2234287,자전거,data2_20250602185128961493_2260,1cb5aafb38dfc0d44d13dd9704a8ce0bbcd3e4923b139a607d9a21a72bba9937
