name,ssn,phone_number,email,income,address,monthly_spending
박**,55062*********,010-*********,ijeongsu****************,56380683,강원도 춘**********,33248285
김**,73082*********,010-*********,yeongg***********,6520227,경상북도 ***********,1987408
김**,96041*********,010-*********,iminj***********,20024002,경기도 화*********,1047406
홍**,98011*********,010-*********,yujinan**************,28380997,서울특별*********,2819150
이**,57061*********,010-*********,eungyeon******************,81014669,경상남도 ***********,6038212
오**,84060*********,010-*********,subin25**************,97541537,경상북도 ***********,18474988
윤**,98072*********,010-*********,jeongsu****************,76274147,대구광역*********,4176342
이**,65092*********,010-*********,hanjeo************,74406039,세종특별자치*************,4908424
이**,69063*********,010-*********,ri@n*******,36218221,대전광역********,6496484
이**,09031*********,010-*********,juweon***********,43100874,대전광역*********,10576903
이**,53011*********,010-*********,ji@h*********,29510090,대전광역********,11580469
오**,56080*********,010-*********,jan@b*********,10370800,광주광역********,2679807
노**,95031*********,010-*********,sangh**********,92721259,전라북도 ***********,10073142
강**,93090*********,010-*********,nbag@***********,76009510,경상북도 ***********,11458187
강**,61072*********,010-*********,yeongho4****************,60039355,충청남도 천*************,34584488
김**,64101*********,010-*********,tgim@*********,87471435,충청남도 ***********,43514650
김**,65080*********,010-*********,gangje*************,85962641,경상북도 포*************,58356789
이**,62010*********,010-*********,gyeongs**************,47183142,제주특별자치**************,31906837
이**,47061*********,010-*********,wi@gi*********,39591152,전라북도 정***********,29321779
노**,68013*********,010-*********,hyeon***********,2908982,광주광역********,1686547
허**,96091*********,010-*********,yejin47***************,32265398,대전광역*********,16085327
김**,76120*********,010-*********,gwangsu3****************,55421210,충청북도 ***********,12633409
고**,92022*********,010-*********,hongjun****************,43881074,전라남도 **********,2240198
김**,14060*********,010-*********,boram*********,41592690,광주광역********,1095268
김**,69061*********,010-*********,yunminju*****************,74134754,강원도 *******,11258225
김**,03101*********,010-*********,minju**********,67225939,울산광역********,15771829
안**,62032*********,010-*********,jeongh************,48140057,인천광역시***********,12228619
박**,97120*********,010-*********,miyeongg****************,27892674,경상남도 ***********,4807632
양**,66071*********,010-*********,jimin87***************,22833432,충청남도 ***********,10042928
오**,50091*********,010-*********,dohyeon**************,66524088,서울특별*********,42733711
최**,53032*********,010-*********,lcoe@g***********,70107907,울산광역********,9308381
허**,78062*********,010-*********,seongsu****************,5934214,경상남도 ***********,824239
이**,90012*********,010-*********,wgim@**********,95136951,경기도 안**********,21256887
우**,60061*********,010-*********,yujin17@****************,58211030,경기도 수원***********,15069060
이**,98052*********,010-*********,minjaei***************,2852532,대구광역********,100927
최**,10031*********,010-*********,geonui************,91096215,경기도 ********,8132995
손**,81040*********,010-*********,sugjagi***************,61268959,경상북도 ***********,10041772
주**,64092*********,010-*********,jeongnam*****************,16829818,경상북도********,3044819
권**,86030*********,010-*********,jia28@**************,83711597,대구광역********,28211040
강**,95081*********,010-*********,juweon2****************,25253491,전라남도********,6075827
배**,96100*********,010-*********,eunji9*************,96693927,서울특별*********,31826522
고**,62090*********,010-*********,siugang**************,79012798,충청북도 ***********,36848836
박**,08021*********,010-*********,tju@yu************,36101540,울산광역시 ***********,1805284
송**,80062*********,010-*********,yejun46***************,44791732,경기도 양**********,12735714
김**,59032*********,010-*********,seohyeon*****************,87195287,부산광역시*********,6069458
박**,99120*********,010-*********,siugim*************,16097658,광주광역********,1499664
양**,51040*********,010-*********,kcoe*******,56385497,서울특별*********,20513602
이**,71042*********,010-*********,xgim@g************,7616347,광주광역시*********,517312
황**,99052*********,010-*********,wyang**********,66765337,부산광역*********,108541
김**,77052*********,010-*********,yeji*********,18446593,대구광역********,3670071
차**,76111*********,010-*********,jia51@************,64618761,충청남도 ***********,11440980
최**,80012*********,010-*********,coeju**********,36829984,광주광역*******,2604913
이**,86030*********,010-*********,mbag@j*************,27524598,강원도 *******,520485
박**,89071*********,010-*********,junho15***************,94260755,전라북도 ***********,34647778
강**,47052*********,010-*********,junhob***********,86339871,광주광역*********,34086347
김**,53033*********,010-*********,si@bae***********,92252743,대전광역*********,27825029
류**,60111*********,010-*********,minju**********,63517369,전라남도 ***********,2267315
김**,07110*********,010-*********,bagseohy******************,87066894,서울특별시*********,11223163
우**,49122*********,010-*********,siu0*******,32841637,경기도 고***********,4103494
조**,63012*********,010-*********,seoyeo*************,30352013,인천광역*********,1230954
고**,60102*********,010-*********,cunjag*************,19973601,강원도 *******,7141567
김**,48120*********,010-*********,eunyeong*****************,86557635,인천광역********,6197975
김**,10050*********,010-*********,bi@gi***********,45849575,전라북도 ***********,1035337
박**,84010*********,010-*********,minseoo**************,83733789,경상북도 ***********,39944132
이**,06082*********,010-*********,jihu*********,12371969,세종특별자치*************,2793302
전**,54101*********,010-*********,ijiyeon****************,42916432,광주광역********,7337308
이**,92082*********,010-*********,dha*******,80309048,전라북도 ***********,21608288
서**,07121*********,010-*********,jeongsu**************,62341271,전라북도 ***********,13979937
김**,68100*********,010-*********,imin********,77718590,인천광역********,27887951
김**,54100*********,010-*********,jangjaeh*****************,73814537,서울특별*********,29869785
전**,99031*********,010-*********,sumi********,32004427,경상북도 ***********,3175251
송**,67091*********,010-*********,dohye**********,81503013,경상북도 ***********,12034878
조**,99041*********,010-*********,eunse**********,75687903,강원도 화*********,14525305
이**,49071*********,010-*********,caewe**********,21118163,대구광역시*********,485235
송**,04080*********,010-*********,seoyun0****************,76337781,충청북도 청**************,5820098
노**,09120*********,010-*********,eunseoba****************,29616681,광주광역********,3781225
이**,13040*********,010-*********,gimseo*************,4380983,경상남도 ***********,253963
이**,88071*********,010-*********,hyeonjeong*********************,85739386,세종특별자치*************,3409112
