address,email,income,monthly_spending,name,phone_number,ssn
경기도 의정부시 산곡동,seoyeongmi@gojeonggim.kr,54525327,27619332,김민지,010-1077-3295,980921-2861492
인천광역시 강화군 교동면 동산리,jieunbaeg@yuhanhoesa.com,64357137,13455353,김상호,010-1549-6719,540102-1411925
광주광역시 북구 신안동,seonghun48@bagbagan.kr,54638126,1844674,이영미,010-7783-8672,531230-2607427
충청남도 공주시 탄천면 운곡리,seohyeoni@gimicoe.com,92594440,1373715,오성현,010-1760-5342,051107-3326911
전라남도 진도군 임회면 연동리,coejieun@jusighoesa.org,39818360,15021366,이경자,010-4331-5774,010628-3790783
인천광역시 부평구 청천동,sujinbag@yuhanhoesa.net,7062132,3152703,윤영호,010-4303-8539,701231-2749306
전라북도 순창군 쌍치면 탕곡리,gimgyeongsu@ogimi.kr,59222621,16479011,김우진,010-4571-7313,800501-2054085
제주특별자치도 서귀포시 영남동,hyejingweon@yuhanhoesa.com,45817612,10523938,이은영,010-2857-3947,780929-1493395
세종특별자치시 세종시 금남면 도암리,seonghungang@baggim.org,8689954,2170795,하현정,010-6116-5317,860128-1343774
대구광역시 달서구 도원동,yeeun69@jusighoesa.kr,50280384,14241750,이민준,010-1964-5321,860110-1237859
전라남도 화순군 화순읍 이십곡리,hbag@ju.com,21287782,13152366,곽예준,010-4070-7080,690328-1402842
부산광역시 연제구 연산동,juweongo@ibaehong.com,53261773,651582,양수진,010-5695-5770,120404-3484274
서울특별시 서대문구 미근동,myeongja90@yuhanhoesa.com,33253058,12461054,한서현,010-1646-3858,640217-2063132
경상남도 거창군 거창읍 서변리,yeongmi38@yu.com,37839862,3599882,윤지영,010-2427-5308,861214-1201756
인천광역시 미추홀구 용현동,seojunyeong@yuhanhoesa.com,9480668,1594161,박민지,010-3871-1934,600118-2957710
서울특별시 용산구 용산동1가,yeongmi89@ju.org,18310499,5784811,송상철,010-8533-1461,931216-2053987
세종특별자치시 세종시 전동면 석곡리,gimjunho@ju.kr,22360201,9999898,이지후,010-1310-1990,911015-2803984
강원도 인제군 남면 신남리,ganghyejin@igimi.net,13418222,2568755,박정남,010-5372-7946,510115-2924422
강원도 정선군 임계면 도전리,gyeongjasong@eomgimgim.org,27073890,1174461,김민준,010-9168-5397,531026-1221534
제주특별자치도 서귀포시 서귀동,miyeong58@gimhwangseo.org,78712553,43511290,송지우,010-3690-2400,750625-2797298
충청남도 금산군 추부면 서대리,seonghyeonbag@jusighoesa.com,20951844,6078000,이숙자,010-1189-9393,611009-1630122
인천광역시 연수구 선학동,gimmyeongja@ju.com,67540429,16786955,한도윤,010-1975-5148,470429-2833708
충청북도 보은군 산외면 오대리,iyejin@gimyugim.net,65619177,43521736,이영자,010-6108-4835,920420-2307622
인천광역시 미추홀구 학익동,jongsugim@jusighoesa.kr,71389283,9274667,조지혜,010-1155-4311,670809-2144161
대구광역시 달성군 다사읍 박곡리,byeongceolcoe@songcoe.net,43058264,11504599,이현정,010-9071-8664,030914-4064449
경상북도 청도군 청도읍 무등리,hayunyun@yuhanhoesa.kr,45559555,13033625,최옥자,010-9785-1037,041016-3785685
강원도 영월군 남면 연당리,munjeongja@ju.com,77732015,17077245,윤은정,010-5783-4968,650518-2386591
서울특별시 금천구 시흥동,jiyeonggweon@ju.com,88530832,538195,김은지,010-1179-5576,031030-4735705
경상북도 청도군 매전면 하평리,yeongjin11@jusighoesa.com,24006559,7013032,류예은,010-2669-5354,110409-3513541
광주광역시 북구 우산동,jongsui@yu.com,49056595,6530836,김성진,010-7614-9309,121006-4582937
전라북도 진안군 안천면 노성리,areum73@yu.com,97899477,24952141,강경수,010-6537-4665,131107-3841947
경상북도 울진군 북면 나곡리,agweon@ju.com,35627081,23875698,김하은,010-9629-2858,080808-3689826
충청남도 천안시 동남구 병천면 도원리,iminseo@yu.org,36898859,2337242,고민석,010-2631-2489,990303-2261523
충청북도 증평군 증평읍 송산리,seojeongsig@ju.com,18785302,9598202,오진우,010-3702-3167,540309-1813214
부산광역시 강서구 죽동동,seohyeongim@gimhong.kr,80661678,32652766,백민준,010-5602-8466,861228-2964973
경상북도 경산시 진량읍 가야리,gimcunja@songim.kr,94361928,8781854,최현정,010-9267-1945,631217-1369109
대전광역시 동구 신상동,jiabae@jusighoesa.kr,76932660,52918452,최영진,010-9979-8146,720918-2883355
전라남도 나주시 봉황면 철천리,seojihun@heobaggo.kr,41073161,15646625,안정호,010-8100-3820,920729-2199763
경상남도 고성군 고성읍 무량리,rbag@iseou.org,47784016,5805031,황영식,010-8040-2912,781201-1428989
인천광역시 동구 금곡동,mgim@gimgimi.kr,17133090,11609163,고은영,010-8281-7057,971006-1153987
제주특별자치도 서귀포시 성산읍 시흥리,mijeong11@gimgim.com,58817139,7080982,고예진,010-1833-6271,941014-2930020
전라북도 무주군 설천면 장덕리,dohyeon44@gimheo.com,14255648,5542396,김준서,010-2267-7239,111104-4717242
광주광역시 동구 충장로4가,jiyeon89@hwangi.com,63335148,9530072,황성수,010-1218-2651,021210-3843156
부산광역시 연제구 연산동,yeongmi24@ju.org,44022475,7973240,강성호,010-8275-7824,850212-2794778
광주광역시 광산구 황룡동,li@gimi.net,12442040,3331808,김지혜,010-2257-1751,470606-2540983
광주광역시 동구 산수동,siu20@yu.com,71200912,39429056,박시우,010-2053-5917,681110-2196001
인천광역시 남동구 서창동,gyeongsu68@yuhanhoesa.com,77580183,11653181,김광수,010-7263-4820,630731-1723556
울산광역시 중구 성안동,bagogsun@yu.com,18951557,4563817,김옥자,010-8822-8503,680416-2492540
경상남도 함안군 칠원읍 오곡리,gyeongja46@ii.kr,9747305,649337,권명숙,010-9324-2732,880316-2853053
부산광역시 중구 광복동1가,sgo@bagi.com,96529318,20191421,김수빈,010-2949-2352,741014-2480102
경상북도 상주시 낙동면 용포리,bgo@gimhanseo.com,9113346,4354467,김승현,010-6713-1756,130301-4654084
경기도 안산시 단원구 고잔동,jihyeon26@baggimjeong.kr,96319379,11997534,민정식,010-5561-4534,441220-2357773
경상남도 의령군 지정면 성산리,jiyeongi@ju.org,91374426,18477343,고정남,010-8403-2894,681217-2461246
충청북도 청주시 상당구 남일면 신송리,aji@ju.com,16700114,2429129,윤순옥,010-9018-5930,150128-4368805
충청남도 보령시 주산면 주야리,sunjagim@jusighoesa.com,60069215,2359942,심상훈,010-9074-2827,100508-3098715
세종특별자치시 세종시 조치원읍 번암리,jgim@jusighoesa.com,5186556,1265894,김성수,010-2662-8536,511026-1698525
광주광역시 남구 임암동,vi@iijang.com,35908825,526394,한상호,010-3540-3894,470320-2433114
세종특별자치시 세종시 연서면 용암리,yunsangceol@bagi.kr,94422023,3019455,황채원,010-6026-9198,680726-2079219
경기도 안양시 동안구 관양동,byeongceol36@gimbag.com,9488012,3443576,김영환,010-9724-5076,000825-3007044
대구광역시 수성구 범어동,yangseojun@jusighoesa.com,75892271,42668744,윤영환,010-8431-7395,450320-1814836
광주광역시 동구 금동,rjang@songgang.com,16968202,1165121,이영철,010-2032-8718,120206-4010173
인천광역시 강화군 선원면 창리,oo@jusighoesa.com,76834847,20815354,장영순,010-1446-3018,990709-1135502
충청남도 논산시 벌곡면 만목리,seonghyeongim@gwagi.org,96112126,27109514,오명숙,010-8237-7793,041226-3406418
경상북도 봉화군 석포면 석포리,qbag@ju.kr,49651098,21817320,김현숙,010-8294-3585,740903-2024539
인천광역시 미추홀구 숭의동,hyeonju74@gimgweonbaeg.kr,15758626,7888631,박성수,010-5631-1686,460705-1752849
전라북도 장수군 번암면 동화리,jeongsugi@gimi.com,74217302,1349475,김서영,010-1307-9713,741130-1029983
인천광역시 연수구 옥련동,eunjui@gimgimgim.net,13711561,1549563,노영희,010-7459-3468,901122-2643569
울산광역시 동구 일산동,lu@jusighoesa.com,41250396,6359218,이예은,010-6976-1794,650522-1557449
충청북도 옥천군 동이면 남곡리,kgim@hwanggim.com,71245330,8580964,백은지,010-2600-2212,650317-1364119
강원도 철원군 갈말읍 정연리,yeongja17@yu.net,84185433,13336537,윤영환,010-5095-6948,801126-2663466
경상남도 진주시 정촌면 예하리,coejeongnam@yu.com,78427944,6602191,최지혜,010-9910-4292,450302-2048451
전라남도 영광군 군남면 백양리,ieungyeong@gimgim.com,76765449,42502933,김종수,010-6664-9404,030614-3952291
대전광역시 유성구 방현동,gimyunseo@jusighoesa.kr,6554084,2360931,김수빈,010-3075-2581,930611-1657273
인천광역시 동구 만석동,tan@yuhanhoesa.org,32479088,108422,박상훈,010-5477-8731,690528-1498780
충청북도 음성군 맹동면 용촌리,seongho82@jusighoesa.org,5057299,1260112,이경자,010-5047-7319,521222-1586422
강원도 양구군 남면 황강리,ai@yuhanhoesa.org,47070335,10093916,김상현,010-1674-3277,140206-3287757
경상북도 김천시 증산면 수도리,myeongja94@jusighoesa.kr,45488078,19152083,김영환,010-9984-5036,440703-1007399
전라남도 순천시 해룡면 해창리,fgang@coegim.com,97692874,6220822,김영환,010-8675-3349,931104-2348982
경기도 고양시 일산동구 정발산동,byeongceolcoe@jangyangi.com,62417240,9244708,최진호,010-8696-3116,880813-1323766
인천광역시 옹진군 덕적면 문갑리,nhan@yuhanhoesa.com,55297841,34882600,한상현,010-6934-5614,780711-1270048
경상북도 청송군 진보면 세장리,yeongsugbae@jusighoesa.org,61182857,26382641,서승현,010-6385-8090,570118-1148632
대전광역시 유성구 전민동,seunghyeoni@jusighoesa.com,85266890,2551951,강서준,010-8376-1215,980301-2385291
서울특별시 금천구 시흥동,yeongho04@yanggimryu.com,60943997,20914181,박서윤,010-7066-9001,010329-4811501
대전광역시 동구 상소동,seungmini@songgimryu.kr,72073200,10599646,김정순,010-5371-1510,880123-1956600
대전광역시 대덕구 용호동,jaehoseong@ju.net,23722537,2331155,박춘자,010-2717-6716,740812-1255239
제주특별자치도 서귀포시 대정읍 신도리,imjimin@yu.kr,80857213,35599811,전예원,010-1837-3618,491029-2396595
제주특별자치도 제주시 추자면 영흥리,coeyejun@gubagjo.kr,27378540,320493,박경숙,010-3843-5943,950925-1634202
대구광역시 중구 동문동,minjii@igimcoe.com,59594343,20870636,정명자,010-4352-6946,110810-3088688
충청남도 천안시 서북구 성환읍 성월리,yeonghyi31@yuhanhoesa.kr,79788650,7047940,권현우,010-4066-4507,640208-2223444
충청북도 단양군 가곡면 사평리,wmun@yuhanhoesa.com,64937996,7640335,김순자,010-4595-2879,870824-2404043
충청북도 제천시 명동,yeongsun66@yu.com,76700600,46463908,강서준,010-1298-1898,500610-2169506
충청남도 청양군 남양면 구룡리,yeonggilbae@coeobag.kr,44844832,14268264,김영일,010-2552-7066,741125-2159833
경상북도 봉화군 춘양면 석현리,ijaeho@bagcoei.kr,31418650,15953533,박정호,010-2626-9216,470912-1713319
세종특별자치시 세종시 부강면 노호리,qi@isimju.com,50791255,12306188,이예은,010-9781-4548,791110-1672289
인천광역시 남동구 구월동,gimyeongsun@ii.net,18099135,5298423,지광수,010-6584-4261,630305-1734408
울산광역시 중구 성안동,bagjeongnam@jinsong.kr,73990195,2361622,김서현,010-2296-7650,590131-1467756
충청북도 증평군 증평읍 초중리,jumigyeong@yu.kr,89704209,27010815,이민지,010-5095-5244,951026-2491492
강원도 정선군 정선읍 여탄리,zsin@yuhanhoesa.kr,36540720,9339211,하상호,010-3164-9063,880704-1712006
경상남도 밀양시 삼랑진읍 미전리,kgim@baggim.com,78431557,4857635,김지후,010-8033-9367,821121-2858324
경상북도 안동시 남후면 상아리,mi@jusighoesa.org,98311320,9349883,김현숙,010-3727-9180,020425-4459299
경상남도 창원시 의창구 북면 지개리,dno@gimcoe.com,82672637,5022090,최현주,010-6701-5372,450821-1206741
전라남도 진도군 의신면 구자도리,ucoe@iigim.com,40529651,9439140,김민서,010-6725-5050,031013-3146155
경상남도 양산시 동면 석산리,bcoe@yuhanhoesa.com,89111747,9857750,남지민,010-4528-6356,500717-2336251
울산광역시 동구 서부동,dcoe@igang.org,32078522,11853348,홍영미,010-5090-9743,780904-2225809
서울특별시 강동구 강일동,donghyeoncoe@yu.com,14770229,5080416,김옥순,010-4967-7669,040616-4934836
경상북도 청송군 파천면 병부리,jiai@ju.kr,83308846,26378267,이서연,010-1201-8649,780506-2174013
경상북도 청도군 청도읍 운산리,qgang@ju.net,75280971,14838813,차아름,010-5856-6609,020615-3501806
충청남도 태안군 이원면 사창리,jeongsu55@gimhacoe.com,88276797,12431832,김하윤,010-1914-5322,481112-2019528
인천광역시 동구 화평동,yeongjin50@baggimgim.com,35873087,18731847,심혜진,010-5185-9739,471210-2862866
충청남도 금산군 진산면 막현리,jimin89@yu.net,10594804,2547970,장성진,010-1957-1773,041125-3157124
광주광역시 동구 금남로4가,eunyeong89@gimbaegyun.com,35800909,2344245,김은경,010-8922-2908,020605-4814442
부산광역시 북구 덕천동,hansangceol@gimgimgim.org,7468776,2820040,김미정,010-2052-2455,560810-1944938
광주광역시 광산구 산막동,jihye35@yu.kr,19445505,9249652,우예은,010-6239-9535,690517-2166735
경상남도 창원시 마산합포구 반월동,sugjaca@yuhanhoesa.kr,32892063,5484033,김주원,010-3448-2747,641020-1231708
제주특별자치도 제주시 추자면 영흥리,hanyeongjin@bagmun.net,85350506,7354823,김건우,010-4368-9121,730629-1880403
인천광역시 옹진군 자월면 자월리,mi@yuhanhoesa.org,46542917,4952669,김도현,010-4191-9132,891104-2018725
전라북도 진안군 성수면 좌포리,yeongjinsong@jeonii.org,10925130,2398571,노지훈,010-6026-7269,510213-2301357
경상북도 봉화군 명호면 관창리,ieunjeong@coegim.kr,93381868,1051063,김상훈,010-1312-9918,870701-1299773
울산광역시 울주군 온양읍 외광리,vbag@jusighoesa.net,96430060,37171807,강정자,010-2614-2638,561226-2437998
경기도 안성시 양성면 미산리,jeongsig83@baggimbag.com,41083480,11172574,조준영,010-4779-8129,540404-1077159
경상남도 밀양시 청도면 구기리,jieun94@ju.com,78883457,13051448,우수진,010-3280-1221,890709-2899693
인천광역시 계양구 다남동,wgim@yuhanhoesa.kr,5163303,1413679,윤숙자,010-2997-1099,120401-3101125
광주광역시 동구 호남동,ogim@yuhanhoesa.net,40838925,207235,박도현,010-1343-2376,441114-2569772
울산광역시 북구 중산동,eunjui@ibagbag.org,13512251,6404141,강정희,010-1574-9492,670622-1227136
제주특별자치도 제주시 추자면 신양리,geonugim@ju.kr,28246823,3004810,김성호,010-3273-6515,030524-3896013
부산광역시 사상구 엄궁동,eunjugim@yuhanhoesa.com,31951846,1311775,이선영,010-9726-1157,771223-2044933
충청북도 제천시 백운면 방학리,jeongsuo@honghwangyun.org,66737120,5157142,심예지,010-7290-4785,730619-1826769
경기도 수원시 장안구 파장동,yeweonhan@gwaggim.com,69416233,9963325,윤지훈,010-8271-8433,491206-2095539
대전광역시 서구 가장동,yeongsu32@honggo.kr,40951058,1328873,김성현,010-5416-2159,511002-2362394
전라북도 진안군 부귀면 봉암리,mgweon@yuhanhoesa.org,4428433,2328143,강영일,010-7908-2462,840411-1267729
세종특별자치시 세종시 금남면 황용리,jungsu68@igimsim.net,19239929,4400107,이상훈,010-5809-6782,660116-1141192
세종특별자치시 세종시 금남면 영치리,geonu06@baggimgim.kr,59056054,7398758,김성수,010-6548-4334,550925-1723359
전라남도 장성군 북일면 월계리,qbag@gimi.com,55789371,3158560,박은정,010-6330-3864,781002-2130282
경상남도 합천군 율곡면 제내리,coedohyeon@ju.kr,72244613,2688455,김수빈,010-4474-6113,120628-4858719
전라남도 목포시 서산동,oyunseo@gimjang.kr,61423762,10378321,고정자,010-4983-6608,780326-1604836
대전광역시 유성구 대동,cunjagang@jusighoesa.com,5656104,1432632,이춘자,010-7697-1052,021007-4774026
광주광역시 서구 세하동,jungsubae@jojeon.org,70540774,7666380,고시우,010-5725-6217,831209-1213851
대전광역시 유성구 신봉동,di@jusighoesa.kr,7692375,867387,남상철,010-6997-6230,640127-1665299
대구광역시 동구 괴전동,iseongmin@iseo.com,63196753,35101307,이준영,010-9785-6014,690709-2173319
제주특별자치도 서귀포시 대정읍 신도리,jinu74@yuhanhoesa.com,43077872,13514335,홍정호,010-3204-4229,851221-1831327
제주특별자치도 서귀포시 법환동,boram29@bagsonggim.net,96321696,32309862,박정식,010-2231-5264,750630-1097414
