name,ssn,phone_number,email,income,address,monthly_spending
양은경,731213-1466872,010-9023-2556,jaeho57@ju.kr,53863396,제주특별자치도 서귀포시 성산읍 시흥리,31168208
이영철,660420-1723261,010-5852-6183,jimin20@ibagi.kr,38199176,전라북도 임실군 오수면 용정리,13188406
김지우,440413-1819849,010-7359-5760,iminji@yuhanhoesa.org,42063656,강원도 강릉시 안현동,3629030
권정호,940612-1726877,010-7577-6252,jongsu93@ju.kr,39863065,광주광역시 북구 운정동,2508537
이지연,921015-1524806,010-5849-7416,qgim@anyun.net,16028686,대전광역시 중구 구완동,4855864
김옥순,760509-1176636,010-7483-1504,pi@bagryu.com,95502008,부산광역시 중구 중앙동6가,11055419
이현지,900906-1930270,010-6230-8634,ejang@bagbag.net,12202471,충청북도 제천시 송학면 장곡리,2951591
김현숙,510127-1579286,010-6764-4151,hgo@ju.com,86611801,대전광역시 중구 유천동,30699253
고순옥,650525-2851117,010-1849-1165,yujingim@yu.com,65178428,충청남도 홍성군 서부면 거차리,14853679
김민재,500204-1783053,010-1382-3585,sanghobag@jusighoesa.com,8379953,대전광역시 동구 대동,255274
엄수민,500123-1827032,010-5974-6579,jia12@yuhanhoesa.com,39395334,서울특별시 마포구 구수동,3820283
김예준,100615-4270460,010-2131-7100,gimogsun@mingim.com,91717392,부산광역시 동구 초량동,18281102
이보람,590831-1193429,010-9373-3951,jia37@nagimgim.net,67580836,울산광역시 남구 야음동,7204833
이서윤,621011-1682104,010-6286-8133,qseo@yu.net,40145559,대구광역시 서구 평리동,14965621
김윤서,870818-2588299,010-5640-9094,coemijeong@igim.net,28214980,인천광역시 옹진군 영흥면 외리,642286
박상철,591012-1476804,010-3423-8689,ihyeonsug@yuhanhoesa.net,73023211,경상북도 청도군 매전면 구촌리,5043053
윤정숙,470117-2821830,010-1092-5783,gimgyeongsug@jusighoesa.kr,15074697,광주광역시 동구 운림동,3674391
안예진,970301-2262629,010-5749-2703,seongsugja@iibag.com,36511575,강원도 인제군 북면 용대리,3562757
이현지,660721-1454243,010-6266-1825,jeonghocoe@gimgim.com,39445849,충청남도 홍성군 갈산면 와리,10902276
강아름,541027-2600559,010-7928-3994,jeonghun46@jusighoesa.kr,95626910,대전광역시 서구 흑석동,16983401
이상철,680228-2176096,010-4956-9886,cunjai@ju.kr,35709446,경상남도 산청군 신등면 율현리,7513728
한민준,910815-1313491,010-3619-6350,subini@nogim.kr,26391639,강원도 양구군 양구읍 웅진리,1987045
김경수,520224-1893859,010-9531-8958,sgim@ju.kr,75617979,울산광역시 동구 화정동,4252644
이성현,741113-2008773,010-3548-9482,yeweon96@ju.com,89669161,경기도 성남시 수정구 오야동,34668859
최정수,900603-1141942,010-5104-2610,jeongnam49@jusighoesa.com,18557093,광주광역시 남구 화장동,9606104
이순자,730805-1233021,010-6267-5943,ijongsu@yu.net,23700283,경상북도 포항시 남구 호미곶면 구만리,7711217
박민수,830609-2691726,010-9792-6878,minsubaeg@seongju.net,79629378,울산광역시 중구 북정동,26733224
안지후,710113-1044595,010-7020-8127,gimseongsu@ju.com,69435162,광주광역시 서구 양동,6841578
박정남,790608-1214245,010-6433-9678,sunja68@yuhanhoesa.com,74770027,대구광역시 남구 대명동,21359517
박춘자,501225-2582626,010-1067-1944,yeongsuhan@coegweon.com,65857549,인천광역시 옹진군 덕적면 굴업리,17615874
이주원,760523-1443342,010-7487-3960,gyeongsu48@yuhanhoesa.com,44962134,전라북도 완주군 고산면 성재리,6356596
김미숙,890909-1434141,010-2339-6659,baggyeongja@yu.kr,38394789,제주특별자치도 서귀포시 보목동,9740084
양우진,131230-4226897,010-6067-3485,seonghun56@jusighoesa.org,74976132,인천광역시 남동구 남촌동,11117397
이영호,730810-1253479,010-4135-2014,ehwang@ibag.com,81301141,강원도 횡성군 청일면 고시리,31182966
김민지,071231-4737215,010-4157-1934,seonyeongi@yu.com,40335153,대전광역시 대덕구 미호동,6369561
정숙자,120823-3824088,010-6347-1183,junseoi@yuhanhoesa.com,19504426,세종특별자치시 세종시 전동면 심중리,444241
이명자,881123-2151482,010-8925-3653,bbag@ju.org,16676579,제주특별자치도 제주시 도평동,1979923
최미경,830830-2034591,010-2328-2240,yujini@ianna.com,94599590,충청남도 계룡시 엄사면 유동리,18353704
윤중수,930319-1460176,010-9642-3578,gimgyeongsug@yuhanhoesa.org,57816486,제주특별자치도 제주시 조천읍 신촌리,2775231
권상호,660416-1703767,010-7386-8504,seoseongsu@namgimgang.com,93714160,인천광역시 중구 율목동,17828475
이현주,930413-1717775,010-5593-1594,ui@ju.com,89581331,서울특별시 송파구 송파동,5804857
이정식,690512-2385098,010-9959-7813,xgu@yu.kr,96533315,울산광역시 남구 황성동,8660124
고영진,870409-1574888,010-5540-5932,iareum@yuhanhoesa.com,47034437,충청북도 제천시 한수면 상노리,2156448
김진우,020111-3485642,010-3356-1806,jeongunggim@heohani.kr,95225414,대구광역시 북구 침산동,11669281
송예진,670102-1254957,010-7144-1100,gyeongsu80@jusighoesa.net,14311120,대구광역시 동구 지저동,2553985
이은지,470131-2078780,010-5186-2660,bgim@yu.com,73790459,경기도 군포시 대야미동,14370589
김예준,550921-2471343,010-6413-5464,jinhoeom@yunbaggim.com,53434792,서울특별시 용산구 후암동,2765489
문서연,481205-2537751,010-5558-6264,iseoyeong@ganggim.net,74062192,충청남도 천안시 동남구 북면 운용리,16942769
최옥자,721218-1325265,010-5239-3924,eunjeongbag@ii.net,21719250,전라남도 해남군 화원면 신덕리,3085342
김영희,650709-1286935,010-2651-2683,kgang@yunii.kr,39303413,전라남도 여수시 화양면 화동리,8132236
박영일,850616-2843432,010-7403-9011,cgim@oheo.org,13994104,울산광역시 울주군 상북면 궁근정리,4270884
박미경,010418-3212489,010-3313-7353,sugjacoe@ju.com,88425792,충청남도 논산시 강경읍 산양리,34169356
최도현,530209-1527175,010-8765-7695,ti@baghwang.kr,15053786,대전광역시 동구 신촌동,274905
김현주,830717-2667246,010-5034-1062,gimdohyeon@yuhanhoesa.com,41229415,전라남도 담양군 창평면 유곡리,8019361
윤재현,960424-1624546,010-2322-2217,seonyeong56@ju.com,23026418,대전광역시 중구 태평동,3723719
최경수,510309-2277982,010-5392-8882,coesumin@ju.net,63467284,인천광역시 강화군 선원면 냉정리,18529243
김영일,860415-1261271,010-3872-9030,ijeongja@jusighoesa.com,49401302,전라남도 고흥군 점암면 화계리,15507705
김지훈,580228-2228921,010-9066-3484,ogja33@camun.com,59683757,인천광역시 남동구 서창동,28847806
박영식,660819-2448558,010-5954-2994,iyun@oo.com,77168823,충청북도 청주시 청원구 내수읍 입상리,15827160
윤서준,690909-2115483,010-3534-6827,fbag@yu.net,92283976,울산광역시 북구 염포동,18540294
이명숙,600827-2482962,010-9648-1052,jiweon47@gimgimno.com,95638370,강원도 춘천시 신동면 의암리,21136928
장영식,450830-2626993,010-6239-2853,gimjeongsug@yuhanhoesa.kr,4121649,강원도 인제군 남면 정자리,1266485
허상호,930926-2001777,010-4249-9656,junseo73@yu.kr,57155306,충청남도 서천군 시초면 봉선리,4349774
이정수,100325-3519658,010-6965-4030,jbag@jusighoesa.net,3955070,충청남도 서천군 한산면 성외리,1703304
김혜진,680619-1218789,010-6868-9918,hyeonjun96@yu.com,19147836,경상남도 함안군 칠원읍 운곡리,725098
이도현,850601-2881202,010-2812-8312,yeongsig26@gimson.org,51937392,경상남도 함안군 대산면 하기리,7731195
백현정,120626-3544191,010-5648-6407,ki@yuhanhoesa.com,71997104,대구광역시 수성구 고모동,10649667
이성민,530722-1920610,010-9053-4214,jaehyeongim@ju.com,98465602,전라북도 고창군 무장면 송계리,16492879
이진우,870422-2385001,010-1650-1095,ci@jusighoesa.com,46321728,경기도 수원시 장안구 율전동,14172001
이민준,521113-1937316,010-7782-2920,donghyeongo@yu.com,66591973,충청북도 진천군 초평면 오갑리,8674851
김예은,440229-2120531,010-5771-6410,yangjia@gimgim.kr,53110949,인천광역시 중구 항동7가,7255222
황정웅,000216-3617899,010-4196-2469,egang@ibag.com,78940801,대구광역시 서구 비산동,16488983
최광수,011207-3121025,010-5805-7167,lgang@jusighoesa.com,66749279,제주특별자치도 제주시 애월읍 금성리,17654910
김영환,000109-4104589,010-3644-3355,igim@coegweon.kr,46416609,제주특별자치도 제주시 한림읍 수원리,14088337
심서윤,990508-2525094,010-5547-7014,jbag@ju.com,74013701,전라남도 영광군 대마면 월산리,22084317
이명숙,870909-1226109,010-6657-9667,jaehogim@janggim.com,11349304,인천광역시 계양구 이화동,3781851
류지훈,110611-4439829,010-3628-8134,ujin03@jeongiman.kr,79798766,강원도 삼척시 하장면 중봉리,19514117
박성현,100430-3214268,010-2363-8520,eunyeonggim@yu.kr,19886029,세종특별자치시 세종시 금남면 황용리,9920825
박정숙,010811-3352836,010-5387-1857,seonghunbag@yu.com,53674831,부산광역시 중구 신창동2가,24682478
김상훈,690730-1795030,010-7799-7372,sugja32@ju.com,36252743,광주광역시 광산구 선동,14364640
박영환,730918-2322225,010-4208-9817,minseo76@gogimgang.kr,23280701,경기도 고양시 덕양구 삼송동,4069637
장수민,860321-1112115,010-3416-9619,dbag@yuhanhoesa.com,64952896,충청남도 공주시 탄천면 견동리,16866209
이성현,930109-2640167,010-8814-7681,yeongho15@angimcoe.net,63390620,경상북도 예천군 예천읍 상동리,29998086
최우진,640815-1004495,010-7274-7956,misuggim@ju.kr,40398449,인천광역시 미추홀구 용현동,11390343
이광수,950626-1740301,010-3054-3669,bagyejun@jusighoesa.kr,83575665,서울특별시 강동구 둔촌동,7210648
안성호,590529-2251792,010-8695-7522,jeongjaehyeon@yuhanhoesa.kr,8498017,강원도 강릉시 성내동,111040
이상현,701216-2810569,010-2257-1358,yangjihyeon@yuhanhoesa.kr,35522932,경상북도 영덕군 축산면 경정리,10335448
김우진,550523-2826396,010-5422-8591,yeongsigi@ijangbag.com,50289992,강원도 원주시 지정면 안창리,14187906
장유진,850306-2914089,010-8150-5203,junhobag@ju.kr,39734003,대구광역시 서구 내당동,13987248
이승민,701104-2846422,010-8703-7980,jeonghyi79@ju.com,64798716,강원도 정선군 북평면 북평리,21249662
장정호,520822-2414851,010-6548-2466,jyu@jusoncoe.com,52135173,세종특별자치시 세종시 금남면 축산리,16318524
김현지,531223-1496373,010-8146-2426,isanghun@gogim.com,72754007,광주광역시 북구 신안동,15615091
최병철,481106-2566315,010-1405-2639,yeongsigbag@yuhanhoesa.com,24949377,부산광역시 중구 대창동2가,2306208
홍재호,100218-3795927,010-6089-1479,jiui@yangogim.com,72100118,충청남도 공주시 반포면 상신리,5332480
송정수,800329-1107123,010-3748-5902,boramcoe@jeonbag.kr,54879261,대전광역시 유성구 죽동,3529227
이지연,541229-1183724,010-5609-9166,gocunja@gimgim.kr,29327221,전라북도 장수군 번암면 죽산리,5681002
서경자,740729-2028992,010-3419-5368,baeseongho@jusighoesa.org,29780770,광주광역시 광산구 산월동,17525706
최현숙,920723-2110916,010-4350-7151,ebag@jusighoesa.org,30799447,대구광역시 중구 동성로3가,2956424
이동현,030205-3843301,010-8995-8942,jeongsugan@gimyun.kr,38927145,전라남도 화순군 동복면 연둔리,1927999
권미숙,601029-1356930,010-3389-2431,seongsu63@jusighoesa.com,29077174,경기도 성남시 수정구 창곡동,3280717
박채원,700914-2095669,010-8777-2353,gimujin@ju.com,91669306,부산광역시 금정구 회동동,21313777
김미정,951221-1583982,010-7914-9474,iseongho@yuhanhoesa.kr,61010213,경기도 구리시 아천동,22078994
안영호,940623-2221896,010-8434-4233,eunjubag@icoegim.com,14261124,서울특별시 성동구 홍익동,2168986
이성현,470928-2074132,010-6094-2190,gimgeonu@yuhanhoesa.com,47891469,전라남도 영암군 영암읍 회문리,12365660
김승민,850302-2583119,010-5744-3576,fgim@ju.kr,53597867,충청북도 보은군 회남면 사음리,10607918
양지훈,620215-2074566,010-1811-4134,vgang@gimyun.kr,43684178,충청남도 부여군 구룡면 주정리,3047391
황상현,820706-2728632,010-5616-7499,yeongsungim@ianmun.kr,36341582,서울특별시 도봉구 쌍문동,15935958
최민서,860730-2701624,010-7145-7787,lgim@hajanggim.com,94734138,울산광역시 동구 전하동,20428098
김동현,910808-2622921,010-5374-6671,sanghun10@yuhanhoesa.net,63641375,인천광역시 옹진군 덕적면 북리,2272383
김미영,970103-2786210,010-8057-8551,junseo74@igang.net,61644703,인천광역시 서구 시천동,15067128
김준영,500128-1696297,010-1839-5916,pbag@yu.com,27944249,대전광역시 서구 정림동,1426518
김영숙,080628-4350570,010-2875-6313,eunseogim@ju.com,42474261,충청남도 천안시 서북구 입장면 호당리,3782858
전예지,810129-2154595,010-4651-4088,bi@ju.kr,31365786,제주특별자치도 제주시 애월읍 애월리,2857879
박건우,481213-1622359,010-5038-9655,yunseoyeon@hongbaeg.org,8612480,세종특별자치시 세종시 전동면 보덕리,1605120
이윤서,710922-2563238,010-2420-5951,jeongung30@gimgim.com,34698875,인천광역시 남동구 운연동,8807758
강정순,550925-2030270,010-3111-1477,gimjiyeong@ju.org,53872820,세종특별자치시 세종시 조치원읍 원리,3436806
신정식,740921-2366746,010-5818-2709,seonyeongim@ihangim.com,88990134,경기도 고양시 일산서구 탄현동,3977570
서주원,510122-1247804,010-2116-5028,munseonghun@yu.com,14980269,광주광역시 북구 연제동,2162653
이순자,660803-2961995,010-9129-2597,yeongsig16@igimgo.com,94927641,광주광역시 서구 세하동,44335687
이지현,080222-4598951,010-8079-7245,gyeongsui@munnason.com,62140274,충청북도 옥천군 군북면 자모리,6021957
윤영식,821221-2198192,010-3310-8111,yuneunji@yuhanhoesa.net,53438205,충청북도 청주시 청원구 외남동,17043034
박옥자,760513-2902548,010-4776-4844,baghayun@igimgim.com,30635835,광주광역시 서구 서창동,959206
이하은,560729-1763856,010-2379-2721,bagjihye@bago.com,65797880,대구광역시 북구 노원동2가,19264007
김재호,950702-1330575,010-3722-1146,yeonghwangim@gimcoe.net,56328255,대전광역시 대덕구 삼정동,27782357
박우진,590819-1077017,010-1913-2455,jeonjeongnam@jusighoesa.com,51682835,경기도 의왕시 내손동,23444618
손광수,090412-3267993,010-8378-1544,casangceol@yu.net,78586067,울산광역시 중구 태화동,1443622
김현지,530205-2489946,010-4315-5452,jungsu20@yu.com,59831609,울산광역시 북구 매곡동,15592651
강보람,050212-3050953,010-6814-6208,ni@songanseo.net,87515227,부산광역시 북구 덕천동,1116456
안은영,000527-4247247,010-6573-7465,seonghunhwang@ju.com,29527579,부산광역시 서구 서대신동1가,13490136
전현정,910908-2608774,010-9964-1684,jaehyeonhong@iiryu.com,9809736,부산광역시 북구 금곡동,155216
윤미영,780310-2346204,010-3369-8761,jiyeon32@baganha.com,67024717,경상북도 구미시 금전동,7443774
박성진,121227-4295576,010-2441-1500,jeongja64@seongi.com,34450713,강원도 삼척시 오사동,5708250
박보람,790403-2430767,010-5292-1073,jgim@obag.net,93827883,경기도 광명시 일직동,1657865
안영식,941031-1854890,010-7849-4036,xno@gimi.com,40558085,대전광역시 동구 마산동,23866450
이종수,090124-4224697,010-3243-7547,hyeonjun81@ibag.com,58678053,충청북도 진천군 광혜원면 구암리,8514674
김지연,760325-2677008,010-1801-6520,jeonghun74@yu.com,94960093,강원도 춘천시 서면 금산리,8078776
김지혜,920620-2838458,010-9681-4728,sugja42@ryugim.com,85118422,충청북도 제천시 금성면 월림리,16854877
장미경,600524-2181171,010-1740-6466,gweonsunja@jusighoesa.com,92527288,경상북도 고령군 운수면 화암리,9299022
양은지,081123-3421083,010-2459-1004,tan@hancayun.com,59060341,대구광역시 중구 서문로2가,27918515
이하윤,860523-2353058,010-4410-2725,hyeonjunhwang@jusighoesa.com,65817812,대구광역시 서구 상리동,10269988
김정숙,850809-2954393,010-5773-6541,jihun37@jusighoesa.net,43319964,제주특별자치도 서귀포시 색달동,3363726
